# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-6.953046053735147325e+01	-9.353969703205089914e+00	-6.953080493284774377e+01
1.630439347505572005e+04	-6.952702478480597392e+01	-9.353487476971013237e+00	-6.952736768691489999e+01
1.630441521418614684e+04	-6.952360404077674616e+01	-9.352615680915697283e+00	-6.952394543593555909e+01
1.630443695331657364e+04	-6.952019844057424791e+01	-9.351354344318261624e+00	-6.952053831527794614e+01
1.630445869244700043e+04	-6.951680811892700262e+01	-9.349703511485513374e+00	-6.951714645972909068e+01
1.630448043157742541e+04	-6.951343320997648334e+01	-9.347663241775368448e+00	-6.951377000348936974e+01
1.630450217070785220e+04	-6.951007384727161309e+01	-9.345233609578221134e+00	-6.951040908016722142e+01
1.630452390983827900e+04	-6.950673016376357793e+01	-9.342414704300558981e+00	-6.950706382277383000e+01
1.630454564896870579e+04	-6.950340229180039842e+01	-9.339206630385053387e+00	-6.950373436371782532e+01
1.630456738809913077e+04	-6.950009036312175681e+01	-9.335609507312630839e+00	-6.950042083479991106e+01
1.630458912722955756e+04	-6.949679450885369647e+01	-9.331623469580762276e+00	-6.949712336720769201e+01
1.630461086635998436e+04	-6.949351485950334961e+01	-9.327248666693479962e+00	-6.949384209151051550e+01
1.630463260549041115e+04	-6.949025154495380718e+01	-9.322485263193811988e+00	-6.949057713765402866e+01
1.630465434462083795e+04	-6.948700469445887506e+01	-9.317333438600417850e+00	-6.948732863495526146e+01
1.630467608375126292e+04	-6.948377443663791553e+01	-9.311793387461046123e+00	-6.948409671209721239e+01
1.630469782288168972e+04	-6.948056089947068870e+01	-9.305865319305048899e+00	-6.948088149712386041e+01
1.630471956201211651e+04	-6.947736421029229348e+01	-9.299549458656965584e+00	-6.947768311743499225e+01
1.630474130114254331e+04	-6.947418449578795219e+01	-9.292846045036801783e+00	-6.947450169978101542e+01
1.630476304027296828e+04	-6.947102188198806516e+01	-9.285755332908657067e+00	-6.947133737025808387e+01
1.630478477940339508e+04	-6.946787649426305222e+01	-9.278277591719616524e+00	-6.946819025430284000e+01
1.630480651853382187e+04	-6.946474845731843573e+01	-9.270413105873606341e+00	-6.946506047668748351e+01
1.630482825766424867e+04	-6.946163789518966780e+01	-9.262162174719474450e+00	-6.946194816151474072e+01
1.630484999679467364e+04	-6.945854493123732709e+01	-9.253525112545560205e+00	-6.945885343221286234e+01
1.630487173592510044e+04	-6.945546968814205968e+01	-9.244502248560372948e+00	-6.945577641153073500e+01
1.630489347505552723e+04	-6.945241228789967636e+01	-9.235093926883205739e+00	-6.945271722153287897e+01
1.630491521418595403e+04	-6.944937285181622144e+01	-9.225300506550700774e+00	-6.944967598359453120e+01
1.630493695331637900e+04	-6.944635150050316952e+01	-9.215122361478364610e+00	-6.944665281839681370e+01
1.630495869244680580e+04	-6.944334835387243743e+01	-9.204559880459255439e+00	-6.944364784592184492e+01
1.630498043157723259e+04	-6.944036353113162363e+01	-9.193613467163805453e+00	-6.944066118544786548e+01
1.630500217070765939e+04	-6.943739715077929020e+01	-9.182283540089306584e+00	-6.943769295554456278e+01
1.630502390983808436e+04	-6.943444933060000324e+01	-9.170570532595613500e+00	-6.943474327406811142e+01
1.630504564896851116e+04	-6.943152018765970013e+01	-9.158474892845054782e+00	-6.943181225815651203e+01
1.630506738809893795e+04	-6.942860983830094312e+01	-9.145997083813085737e+00	-6.942890002422488749e+01
1.630508912722936475e+04	-6.942571839813815870e+01	-9.133137583257749270e+00	-6.942600668796072227e+01
1.630511086635978972e+04	-6.942284598205309010e+01	-9.119896883726035242e+00	-6.942313236431917289e+01
1.630513260549021652e+04	-6.941999270418997980e+01	-9.106275492491070267e+00	-6.942027716751849198e+01
1.630515434462064331e+04	-6.941715867795106476e+01	-9.092273931594892389e+00	-6.941744121103531029e+01
1.630517608375107011e+04	-6.941434401599194359e+01	-9.077892737785438371e+00	-6.941462460760008923e+01
1.630519782288149690e+04	-6.941154883021705757e+01	-9.063132462515055110e+00	-6.941182746919257340e+01
1.630521956201192188e+04	-6.940877323177505787e+01	-9.047993671900863788e+00	-6.940904990703724309e+01
1.630524130114234868e+04	-6.940601733105435756e+01	-9.032476946756592184e+00	-6.940629203159868155e+01
1.630526304027277547e+04	-6.940328123767864099e+01	-9.016582882499083240e+00	-6.940355395257728333e+01
1.630528477940320226e+04	-6.940056506050240159e+01	-9.000312089188510001e+00	-6.940083577890464994e+01
1.630530651853362724e+04	-6.939786890760650806e+01	-8.983665191480580958e+00	-6.939813761873922715e+01
1.630532825766405404e+04	-6.939519288629381322e+01	-8.966642828607298554e+00	-6.939545957946184274e+01
1.630534999679448083e+04	-6.939253710308477707e+01	-8.949245654347702583e+00	-6.939280176767142905e+01
1.630537173592490763e+04	-6.938990166371314672e+01	-8.931474337025722576e+00	-6.939016428918056079e+01
1.630539347505533260e+04	-6.938728667312163623e+01	-8.913329559469698182e+00	-6.938754724901122017e+01
1.630541521418575940e+04	-6.938469223545757814e+01	-8.894812018975169821e+00	-6.938495075139054791e+01
1.630543695331618619e+04	-6.938211845406877387e+01	-8.875922427321663477e+00	-6.938237489974645200e+01
1.630545869244661299e+04	-6.937956543149923050e+01	-8.856661510714509689e+00	-6.937981979670348665e+01
1.630548043157703796e+04	-6.937703326948494009e+01	-8.837030009750915127e+00	-6.937728554407867421e+01
1.630550217070746476e+04	-6.937452206894973017e+01	-8.817028679435896521e+00	-6.937477224287719935e+01
1.630552390983789155e+04	-6.937203193000112833e+01	-8.796658289113992168e+00	-6.937227999328845840e+01
1.630554564896831835e+04	-6.936956295192629796e+01	-8.775919622461646696e+00	-6.936980889468179612e+01
1.630556738809874332e+04	-6.936711523318793127e+01	-8.754813477460700710e+00	-6.936735904560254085e+01
1.630558912722917012e+04	-6.936468887142015660e+01	-8.733340666358747839e+00	-6.936493054376785494e+01
1.630561086635959691e+04	-6.936228396342467306e+01	-8.711502015642224706e+00	-6.936252348606288365e+01
1.630563260549002371e+04	-6.935990060516658673e+01	-8.689298366025413500e+00	-6.936013796853654867e+01
1.630565434462044868e+04	-6.935753889177060216e+01	-8.666730572396543764e+00	-6.935777408639778230e+01
1.630567608375087548e+04	-6.935519891751708599e+01	-8.643799503795174033e+00	-6.935543193401154838e+01
1.630569782288130227e+04	-6.935288077583808786e+01	-8.620506043397412554e+00	-6.935311160489490589e+01
1.630571956201172907e+04	-6.935058455931361721e+01	-8.596851088460191193e+00	-6.935081319171322889e+01
1.630574130114215404e+04	-6.934831035966770685e+01	-8.572835550293641305e+00	-6.934853678627636953e+01
1.630576304027258084e+04	-6.934605826776470394e+01	-8.548460354245696280e+00	-6.934628247953477853e+01
1.630578477940300763e+04	-6.934382837360554674e+01	-8.523726439656710951e+00	-6.934405036157588142e+01
1.630580651853343443e+04	-6.934162076632388505e+01	-8.498634759820239637e+00	-6.934184052162024159e+01
1.630582825766386122e+04	-6.933943553418251327e+01	-8.473186281967628020e+00	-6.933965304801790808e+01
1.630584999679428620e+04	-6.933727276456974664e+01	-8.447381987202756903e+00	-6.933748802824479185e+01
1.630587173592471299e+04	-6.933513254399564119e+01	-8.421222870498349167e+00	-6.933534554889898516e+01
1.630589347505513979e+04	-6.933301495808856885e+01	-8.394709940660321834e+00	-6.933322569569712357e+01
1.630591521418556658e+04	-6.933092009159159375e+01	-8.367844220250034937e+00	-6.933112855347098957e+01
1.630593695331599156e+04	-6.932884802835886262e+01	-8.340626745597116809e+00	-6.932905420616381775e+01
1.630595869244641835e+04	-6.932679885135229370e+01	-8.313058566733367627e+00	-6.932700273682685577e+01
1.630598043157684515e+04	-6.932477264263792449e+01	-8.285140747384240001e+00	-6.932497422761589689e+01
1.630600217070727194e+04	-6.932276948338267175e+01	-8.256874364874366989e+00	-6.932296875978792627e+01
1.630602390983769692e+04	-6.932078945385082136e+01	-8.228260510153249996e+00	-6.932098641369762504e+01
1.630604564896812371e+04	-6.931883263340070300e+01	-8.199300287708846113e+00	-6.931902726879408760e+01
1.630606738809855051e+04	-6.931689910048136483e+01	-8.169994815563971002e+00	-6.931709140361745369e+01
1.630608912722897730e+04	-6.931498893262933336e+01	-8.140345225210280589e+00	-6.931517889579562564e+01
1.630611086635940228e+04	-6.931310220646534503e+01	-8.110352661570988886e+00	-6.931328982204107092e+01
1.630613260548982907e+04	-6.931123899769107766e+01	-8.080018282971046517e+00	-6.931142425814749686e+01
1.630615434462025587e+04	-6.930939938108605247e+01	-8.049343261080066370e+00	-6.930958227898682367e+01
1.630617608375068266e+04	-6.930758343050442249e+01	-8.018328780893357433e+00	-6.930776395850585914e+01
1.630619782288110764e+04	-6.930579121887193139e+01	-7.986976040665563659e+00	-6.930596936972331434e+01
