# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	2.446100314177499513e+02	-4.479538500660388768e-06	-2.806021649195048795e+01
1.630439347505572005e+04	2.454458986156680851e+02	-4.452262834993122615e-06	-2.805820222198316216e+01
1.630441521418614684e+04	2.462772893916119301e+02	-4.425379868078059423e-06	-2.805619263042020961e+01
1.630443695331657364e+04	2.471042449026748784e+02	-4.398881381073781275e-06	-2.805418769105480337e+01
1.630445869244700043e+04	2.479268077620113218e+02	-4.372759312813508741e-06	-2.805218737790019645e+01
1.630448043157742541e+04	2.487450212878528077e+02	-4.347005779128858223e-06	-2.805019166518704665e+01
1.630450217070785220e+04	2.495589287488928960e+02	-4.321613091199645242e-06	-2.804820052736020486e+01
1.630452390983827900e+04	2.503685726149991808e+02	-4.296573772713935924e-06	-2.804621393907622107e+01
1.630454564896870579e+04	2.511739938221459170e+02	-4.271880575639390519e-06	-2.804423187520031746e+01
1.630456738809913077e+04	2.519752310602783894e+02	-4.247526494425983204e-06	-2.804225431080386954e+01
1.630458912722955756e+04	2.527723200925323681e+02	-4.223504778480858548e-06	-2.804028122116163146e+01
1.630461086635998436e+04	2.535652931138492647e+02	-4.199808942778300080e-06	-2.803831258174910346e+01
1.630463260549041115e+04	2.543541781565391204e+02	-4.176432776491403453e-06	-2.803634836824003784e+01
1.630465434462083795e+04	2.551389985497658017e+02	-4.153370349556463194e-06	-2.803438855650381001e+01
1.630467608375126292e+04	2.559197724392701332e+02	-4.130616017106426166e-06	-2.803243312260301678e+01
1.630469782288168972e+04	2.566965123729042375e+02	-4.108164421735374005e-06	-2.803048204279103928e+01
1.630471956201211651e+04	2.574692249567507361e+02	-4.086010493581833900e-06	-2.802853529350952755e+01
1.630474130114254331e+04	2.582379105857286845e+02	-4.064149448244183918e-06	-2.802659285138625833e+01
1.630476304027296828e+04	2.590025632516872633e+02	-4.042576782566780138e-06	-2.802465469323261971e+01
1.630478477940339508e+04	2.597631704310340410e+02	-4.021288268359459761e-06	-2.802272079604144039e+01
1.630480651853382187e+04	2.605197130529773517e+02	-4.000279944136561761e-06	-2.802079113698477641e+01
1.630482825766424867e+04	2.612721655484810981e+02	-3.979548104983421962e-06	-2.801886569341161604e+01
1.630484999679467364e+04	2.620204959790434032e+02	-3.959089290678556224e-06	-2.801694444284589025e+01
1.630487173592510044e+04	2.627646662434361815e+02	-3.938900272218530927e-06	-2.801502736298417062e+01
1.630489347505552723e+04	2.635046323596046136e+02	-3.918978036908643192e-06	-2.801311443169375437e+01
1.630491521418595403e+04	2.642403448179977090e+02	-3.899319772197153085e-06	-2.801120562701046879e+01
1.630493695331637900e+04	2.649717490017421255e+02	-3.879922848442787941e-06	-2.800930092713682740e+01
1.630495869244680580e+04	2.656987856682615075e+02	-3.860784800814570701e-06	-2.800740031043990186e+01
1.630498043157723259e+04	2.664213914861920216e+02	-3.841903310530413674e-06	-2.800550375544951365e+01
1.630500217070765939e+04	2.671394996207820327e+02	-3.823276185645338943e-06	-2.800361124085620546e+01
1.630502390983808436e+04	2.678530403603784293e+02	-3.804901341602042092e-06	-2.800172274550943641e+01
1.630504564896851116e+04	2.685619417761045042e+02	-3.786776781756295656e-06	-2.799983824841575952e+01
1.630506738809893795e+04	2.692661304064420733e+02	-3.768900578086466617e-06	-2.799795772873697430e+01
1.630508912722936475e+04	2.699655319581317485e+02	-3.751270852291267651e-06	-2.799608116578831485e+01
1.630511086635978972e+04	2.706600720146126946e+02	-3.733885757472240614e-06	-2.799420853903677653e+01
1.630513260549021652e+04	2.713496767431501553e+02	-3.716743460587746023e-06	-2.799233982809933252e+01
1.630515434462064331e+04	2.720342735918142694e+02	-3.699842125853632129e-06	-2.799047501274127825e+01
1.630517608375107011e+04	2.727137919676142133e+02	-3.683179899252424058e-06	-2.798861407287454739e+01
1.630519782288149690e+04	2.733881638873311886e+02	-3.666754894297754368e-06	-2.798675698855605276e+01
1.630521956201192188e+04	2.740573245929381301e+02	-3.650565179184484027e-06	-2.798490373998613379e+01
1.630524130114234868e+04	2.747212131239356836e+02	-3.634608765437465657e-06	-2.798305430750692935e+01
1.630526304027277547e+04	2.753797728394743558e+02	-3.618883598153349590e-06	-2.798120867160085012e+01
1.630528477940320226e+04	2.760329518837561409e+02	-3.603387547910704332e-06	-2.797936681288896565e+01
1.630530651853362724e+04	2.766807035889122517e+02	-3.588118404403951553e-06	-2.797752871212968628e+01
1.630532825766405404e+04	2.773229868103305193e+02	-3.573073871836738445e-06	-2.797569435021701167e+01
1.630534999679448083e+04	2.779597661902406571e+02	-3.558251566090192649e-06	-2.797386370817932999e+01
1.630537173592490763e+04	2.785910123462568322e+02	-3.543649013661650539e-06	-2.797203676717780496e+01
1.630539347505533260e+04	2.792167019824980798e+02	-3.529263652349924238e-06	-2.797021350850504007e+01
1.630541521418575940e+04	2.798368179218725231e+02	-3.515092833643998056e-06	-2.796839391358370719e+01
1.630543695331618619e+04	2.804513490590811671e+02	-3.501133826753901589e-06	-2.796657796396510065e+01
1.630545869244661299e+04	2.810602902348751400e+02	-3.487383824204911284e-06	-2.796476564132788312e+01
1.630548043157703796e+04	2.816636420330766555e+02	-3.473839948900113703e-06	-2.796295692747674266e+01
1.630550217070746476e+04	2.822614105028265499e+02	-3.460499262540976882e-06	-2.796115180434098946e+01
1.630552390983789155e+04	2.828536068094445568e+02	-3.447358775282018644e-06	-2.795935025397340468e+01
1.630554564896831835e+04	2.834402468181717722e+02	-3.434415456483281264e-06	-2.795755225854893311e+01
1.630556738809874332e+04	2.840213506158969494e+02	-3.421666246413582419e-06	-2.795575780036337576e+01
1.630558912722917012e+04	2.845969419767309887e+02	-3.409108068748641327e-06	-2.795396686183226365e+01
1.630561086635959691e+04	2.851670477779925932e+02	-3.396737843700904701e-06	-2.795217942548961076e+01
1.630563260549002371e+04	2.857316973737885633e+02	-3.384552501612455777e-06	-2.795039547398670621e+01
1.630565434462044868e+04	2.862909219338876596e+02	-3.372548996839041792e-06	-2.794861499009100214e+01
1.630567608375087548e+04	2.868447537560332421e+02	-3.360724321751612877e-06	-2.794683795668489168e+01
1.630569782288130227e+04	2.873932255601634438e+02	-3.349075520682189719e-06	-2.794506435676462530e+01
