# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	2.617227081844169447e+02	-4.215054240001611602e-06	-1.941720148995335293e+01
1.630439347505572005e+04	2.629746813601116173e+02	-4.177810834361195350e-06	-1.941560770667768310e+01
1.630441521418614684e+04	2.642237122853485403e+02	-4.141144591939598098e-06	-1.941401838764349463e+01
1.630443695331657364e+04	2.654697875037489894e+02	-4.105043927246314086e-06	-1.941243350272538137e+01
1.630445869244700043e+04	2.667128924845484335e+02	-4.069497576017099325e-06	-1.941085302213221198e+01
1.630448043157742541e+04	2.679530111200784859e+02	-4.034494598724786791e-06	-1.940927691640165165e+01
1.630450217070785220e+04	2.691901252467375798e+02	-4.000024382785396439e-06	-1.940770515639468385e+01
1.630452390983827900e+04	2.704242141954441649e+02	-3.966076643406315035e-06	-1.940613771329036652e+01
1.630454564896870579e+04	2.716552543771992418e+02	-3.932641423041457461e-06	-1.940457455858054203e+01
1.630456738809913077e+04	2.728832189089551434e+02	-3.899709089436542519e-06	-1.940301566406479239e+01
1.630458912722955756e+04	2.741080772844806006e+02	-3.867270332265379412e-06	-1.940146100184540501e+01
1.630461086635998436e+04	2.753297950943658066e+02	-3.835316158375524329e-06	-1.939991054432244511e+01
1.630463260549041115e+04	2.765483337986959214e+02	-3.803837885678444172e-06	-1.939836426418895243e+01
1.630465434462083795e+04	2.777636505552806625e+02	-3.772827135735119539e-06	-1.939682213442627301e+01
1.630467608375126292e+04	2.789756981056351037e+02	-3.742275825103086470e-06	-1.939528412829937309e+01
1.630469782288168972e+04	2.801844247201983649e+02	-3.712176155524718925e-06	-1.939375021935235566e+01
1.630471956201211651e+04	2.813897742035510419e+02	-3.682520603049003172e-06	-1.939222038140397331e+01
1.630474130114254331e+04	2.825916859596454742e+02	-3.653301906190332706e-06	-1.939069458854333305e+01
1.630476304027296828e+04	2.837900951163297236e+02	-3.624513053237533031e-06	-1.938917281512554069e+01
1.630478477940339508e+04	2.849849327077147336e+02	-3.596147268834418205e-06	-1.938765503576762228e+01
1.630480651853382187e+04	2.861761259122211527e+02	-3.568197999959758246e-06	-1.938614122534431772e+01
1.630482825766424867e+04	2.873635983434559762e+02	-3.540658901439443796e-06	-1.938463135898413015e+01
1.630484999679467364e+04	2.885472703904187597e+02	-3.513523821126853158e-06	-1.938312541206535755e+01
1.630487173592510044e+04	2.897270596029305239e+02	-3.486786784888965456e-06	-1.938162336021220256e+01
1.630489347505552723e+04	2.909028811176185059e+02	-3.460441981535825917e-06	-1.938012517929102074e+01
1.630491521418595403e+04	2.920746481192893498e+02	-3.434483747829181642e-06	-1.937863084540656544e+01
1.630493695331637900e+04	2.932422723320866567e+02	-3.408906553703152159e-06	-1.937714033489836396e+01
1.630495869244680580e+04	2.944056645344604703e+02	-3.383704987824966346e-06	-1.937565362433713645e+01
1.630498043157723259e+04	2.955647350916783012e+02	-3.358873743618071344e-06	-1.937417069052127516e+01
1.630500217070765939e+04	2.967193944993886703e+02	-3.334407605862558378e-06	-1.937269151047343030e+01
1.630502390983808436e+04	2.978695539316109375e+02	-3.310301437979638828e-06	-1.937121606143710650e+01
1.630504564896851116e+04	2.990151257864603735e+02	-3.286550170097492949e-06	-1.936974432087337306e+01
1.630506738809893795e+04	3.001560242229455184e+02	-3.263148787985710651e-06	-1.936827626645764155e+01
1.630508912722936475e+04	3.012921656822775276e+02	-3.240092322934543313e-06	-1.936681187607642940e+01
1.630511086635978972e+04	3.024234693873140145e+02	-3.217375842643692239e-06	-1.936535112782428669e+01
1.630513260549021652e+04	3.035498578140237669e+02	-3.194994443173441187e-06	-1.936389400000069472e+01
1.630515434462064331e+04	3.046712571291943732e+02	-3.172943241998608421e-06	-1.936244047110711364e+01
1.630517608375107011e+04	3.057875975890145810e+02	-3.151217372193402523e-06	-1.936099051984396979e+01
1.630519782288149690e+04	3.068988138936330756e+02	-3.129811977762802102e-06	-1.935954412510784195e+01
1.630521956201192188e+04	3.080048454933305493e+02	-3.108722210123710727e-06	-1.935810126598853032e+01
1.630524130114234868e+04	3.091056368425284404e+02	-3.087943225727014838e-06	-1.935666192176639200e+01
1.630526304027277547e+04	3.102011375984857864e+02	-3.067470184799936761e-06	-1.935522607190950950e+01
1.630528477940320226e+04	3.112913027622129221e+02	-3.047298251176706887e-06	-1.935379369607107591e+01
1.630530651853362724e+04	3.123760927598266335e+02	-3.027422593174876010e-06	-1.935236477408670197e+01
1.630532825766405404e+04	3.134554734632927762e+02	-3.007838385464574739e-06	-1.935093928597192559e+01
1.630534999679448083e+04	3.145294161502448560e+02	-2.988540811868546501e-06	-1.934951721191962548e+01
1.630537173592490763e+04	3.155978974032967699e+02	-2.969525069022518684e-06	-1.934809853229752363e+01
1.630539347505533260e+04	3.166608989500082885e+02	-2.950786370817719766e-06	-1.934668322764580850e+01
1.630541521418575940e+04	3.177184074453809899e+02	-2.932319953540786204e-06	-1.934527127867469432e+01
1.630543695331618619e+04	3.187704141994556153e+02	-2.914121081620745450e-06	-1.934386266626206918e+01
1.630545869244661299e+04	3.198169148532502390e+02	-2.896185053888140935e-06	-1.934245737145126398e+01
1.630548043157703796e+04	3.208579090069052313e+02	-2.878507210247891130e-06	-1.934105537544867914e+01
1.630550217070746476e+04	3.218933998044765872e+02	-2.861082938665146344e-06	-1.933965665962168856e+01
1.630552390983789155e+04	3.229233934803464194e+02	-2.843907682362068590e-06	-1.933826120549638006e+01
1.630554564896831835e+04	3.239478988726809803e+02	-2.826976947123354800e-06	-1.933686899475540955e+01
1.630556738809874332e+04	3.249669269097696542e+02	-2.810286308609161427e-06	-1.933548000923595112e+01
1.630558912722917012e+04	3.259804900753944708e+02	-2.793831419576222945e-06	-1.933409423092764712e+01
1.630561086635959691e+04	3.269886018596433814e+02	-2.777608016910824432e-06	-1.933271164197051206e+01
1.630563260549002371e+04	3.279912762017451087e+02	-2.761611928381456229e-06	-1.933133222465301770e+01
1.630565434462044868e+04	3.289885269316012568e+02	-2.745839079023841460e-06	-1.932995596141009287e+01
