# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.666668892092886381e+04	4.057356890677849037e+02	-1.760742746847744439e-06	-2.919240503996180536e+01
1.666671142092885202e+04	4.073548343918299111e+02	-1.747728283531619701e-06	-2.919014424577565947e+01
1.666673356378598328e+04	4.089416704637797579e+02	-1.735113024969079107e-06	-2.918792496008678938e+01
1.666675570664311454e+04	4.105218023579164424e+02	-1.722686309536860951e-06	-2.918571121864636453e+01
1.666677784950024579e+04	4.120950864272870149e+02	-1.710445619338113063e-06	-2.918350298830387501e+01
1.666680034950023401e+04	4.136865890279013911e+02	-1.698195459113614056e-06	-2.918126475266936737e+01
1.666682249235736526e+04	4.152456521577976787e+02	-1.686322171461303158e-06	-2.917906753386628083e+01
1.666684463521449652e+04	4.167974693188692754e+02	-1.674627310757087356e-06	-2.917687572801981943e+01
1.666686677807162778e+04	4.183419233421981289e+02	-1.663108338633307874e-06	-2.917468930318811005e+01
1.666688892092875903e+04	4.198789058491582864e+02	-1.651762700462176767e-06	-2.917250822771939767e+01
1.666691142092874725e+04	4.214329233528976602e+02	-1.640408967743850803e-06	-2.917029742079271415e+01
1.666693356378587850e+04	4.229545520633468527e+02	-1.629404946912197482e-06	-2.916812703525433292e+01
1.666695570664300976e+04	4.244684422087591997e+02	-1.618566433614359295e-06	-2.916596190532893829e+01
1.666697784950014102e+04	4.259745267285922523e+02	-1.607890789594806054e-06	-2.916380200048916649e+01
1.666700034950012923e+04	4.274968499891450620e+02	-1.597207049883333162e-06	-2.916161257949439189e+01
1.666702249235726049e+04	4.289870392710266174e+02	-1.586851665697339888e-06	-2.915946311737990726e+01
1.666704463521439175e+04	4.304692890191632273e+02	-1.576651072900842460e-06	-2.915731878989731385e+01
1.666706677807152300e+04	4.319435775071673902e+02	-1.566602560916664701e-06	-2.915517956758160523e+01
1.666708892092865426e+04	4.334098939871258267e+02	-1.556703408575783283e-06	-2.915304542122327192e+01
1.666711142092864247e+04	4.348916947144155642e+02	-1.546794776164906578e-06	-2.915088202275207863e+01
1.666713356378577373e+04	4.363419485879113608e+02	-1.537188457425135607e-06	-2.914875802239043168e+01
1.666715570664290499e+04	4.377842601748668585e+02	-1.527723271879762543e-06	-2.914663901139843816e+01
1.666717784950003625e+04	4.392186579185309938e+02	-1.518396502959950652e-06	-2.914452496155794137e+01
1.666720034950002446e+04	4.406681223292932259e+02	-1.509058303515822868e-06	-2.914238186715074619e+01
1.666722249235715572e+04	4.420866828472536554e+02	-1.500002407615322196e-06	-2.914027773480354355e+01
1.666724463521428333e+04	4.434974600308382833e+02	-1.491076849640480138e-06	-2.913817847993019328e+01
1.666726677807141459e+04	4.449005087379122187e+02	-1.482279009714419313e-06	-2.913608407525162036e+01
1.666728892092854585e+04	4.462958878263476095e+02	-1.473606307473143362e-06	-2.913399449371488714e+01
