# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.608696032510011719e+04	-1.287878806249170616e+00	-1.505185295069869957e-02	-5.797414019185141321e+00
2.608696379226604404e+04	-1.251684310440335457e+00	-1.482407671883449740e-02	-5.797240312469822854e+00
2.608696725943197453e+04	-1.215443492117216140e+00	-1.460114350114873234e-02	-5.797067335405837518e+00
2.608697072659790501e+04	-1.179157798636673471e+00	-1.438292830806654939e-02	-5.796895079596940725e+00
2.608697419376383550e+04	-1.142828679184369811e+00	-1.416930993156729351e-02	-5.796723536775750141e+00
2.608697766092976235e+04	-1.106457584712849052e+00	-1.396017081483856559e-02	-5.796552698801604286e+00
2.608698112809569284e+04	-1.070045967879545090e+00	-1.375539692695691187e-02	-5.796382557658507295e+00
2.608698459526162333e+04	-1.033595282984702601e+00	-1.355487764238172931e-02	-5.796213105453054126e+00
2.608698806242755018e+04	-9.971069859092154264e-01	-1.335850562505790790e-02	-5.796044334412428611e+00
2.608699152959348066e+04	-9.605825340524085654e-01	-1.316617671693317941e-02	-5.795876236882413046e+00
2.608699499675941115e+04	-9.240233862697394551e-01	-1.297778983070429701e-02	-5.795708805325444857e+00
2.608699846392533800e+04	-8.874310028104357428e-01	-1.279324684661524436e-02	-5.795542032318697245e+00
2.608700193109126849e+04	-8.508068452550734406e-01	-1.261245251313831799e-02	-5.795375910552201582e+00
2.608700539825719898e+04	-8.141523764530950169e-01	-1.243531435137703797e-02	-5.795210432826991998e+00
2.608700886542312583e+04	-7.774690604602786381e-01	-1.226174256303690438e-02	-5.795045592053275740e+00
2.608701233258905631e+04	-7.407583624761514551e-01	-1.209164994181673690e-02	-5.794881381248660368e+00
2.608701579975498680e+04	-7.040217487813629216e-01	-1.192495178808072008e-02	-5.794717793536371175e+00
2.608701926692091365e+04	-6.672606866750152577e-01	-1.176156582667653265e-02	-5.794554822143542339e+00
2.608702273408684414e+04	-6.304766444119511704e-01	-1.160141212777186445e-02	-5.794392460399501843e+00
2.608702620125277463e+04	-5.936710911400165935e-01	-1.144441303058674718e-02	-5.794230701734090161e+00
2.608702966841870511e+04	-5.568454968372802405e-01	-1.129049306990458426e-02	-5.794069539676033109e+00
2.608703313558463196e+04	-5.200013322492407219e-01	-1.113957890525038574e-02	-5.793908967851308489e+00
2.608703660275056245e+04	-4.831400688260036880e-01	-1.099159925262894501e-02	-5.793748979981566904e+00
2.608704006991649294e+04	-4.462631786594402072e-01	-1.084648481872105101e-02	-5.793589569882549029e+00
2.608704353708241979e+04	-4.093721344203339330e-01	-1.070416823743966690e-02	-5.793430731462568595e+00
2.608704700424835028e+04	-3.724684092955168890e-01	-1.056458400875281804e-02	-5.793272458720978513e+00
2.608705047141428076e+04	-3.355534769249968186e-01	-1.042766843968353542e-02	-5.793114745746702710e+00
2.608705393858020761e+04	-2.986288113390845878e-01	-1.029335958740138467e-02	-5.792957586716758200e+00
2.608705740574613810e+04	-2.616958868955206463e-01	-1.016159720432353517e-02	-5.792800975894819793e+00
2.608706087291206859e+04	-2.247561782166053179e-01	-1.003232268514698752e-02	-5.792644907629814988e+00
2.608706434007799544e+04	-1.878111601263419694e-01	-9.905479015736972509e-03	-5.792489376354516217e+00
2.608706780724392593e+04	-1.508623075875892006e-01	-9.781010723799441961e-03	-5.792334376584193478e+00
2.608707127440985641e+04	-1.139110956392317825e-01	-9.658863831269032946e-03	-5.792179902915242984e+00
2.608707474157578690e+04	-7.695899933337214949e-02	-9.538985808346325465e-03	-5.792025950023895753e+00
2.608707820874171375e+04	-4.000749367254484434e-02	-9.421325529121513456e-03	-5.791872512664883565e+00
2.608708167590764424e+04	-3.058053546960512285e-03	-9.305833228723593351e-03	-5.791719585670198178e+00
2.608708514307357473e+04	3.388784632821826431e-02	-9.192460461937548497e-03	-5.791567163947793695e+00
2.608708861023950158e+04	7.082873147556525972e-02	-9.081160063233412877e-03	-5.791415242480383085e+00
2.608709207740543206e+04	1.077631277180391006e-01	-8.971886108154412606e-03	-5.791263816324198288e+00
2.608709554457136255e+04	1.446895612415888821e-01	-8.864593876012707291e-03	-5.791112880607816038e+00
2.608709901173728940e+04	1.816065586577103597e-01	-8.759239813844110420e-03	-5.790962430530949945e+00
2.608710247890321989e+04	2.185126470659542741e-01	-8.655781501574385736e-03	-5.790812461363335828e+00
2.608710594606915038e+04	2.554063541163754114e-01	-8.554177618352526782e-03	-5.790662968443564651e+00
2.608710941323507723e+04	2.922862080719267897e-01	-8.454387910007415616e-03	-5.790513947177973186e+00
2.608711288040100771e+04	3.291507378707881348e-01	-8.356373157586610700e-03	-5.790365393039540010e+00
2.608711634756693820e+04	3.659984731886311016e-01	-8.260095146937299418e-03	-5.790217301566814356e+00
2.608711981473286505e+04	4.028279445008121629e-01	-8.165516639291409140e-03	-5.790069668362844091e+00
2.608712328189879554e+04	4.396376831444934186e-01	-8.072601342818005316e-03	-5.789922489094136537e+00
2.608712674906472603e+04	4.764262213806860213e-01	-7.981313885107954240e-03	-5.789775759489621976e+00
2.608713021623065652e+04	5.131920924562101138e-01	-7.891619786556924518e-03	-5.789629475339648224e+00
2.608713368339658336e+04	5.499338306655714437e-01	-7.803485434614350347e-03	-5.789483632494984100e+00
2.608713715056251385e+04	5.866499714127505483e-01	-7.716878058867090821e-03	-5.789338226865849535e+00
2.608714061772844434e+04	6.233390512728991251e-01	-7.631765706927988793e-03	-5.789193254420941237e+00
2.608714408489437119e+04	6.599996080539413112e-01	-7.548117221100397560e-03	-5.789048711186490337e+00
2.608714755206030168e+04	6.966301808580757093e-01	-7.465902215791111497e-03	-5.788904593245342234e+00
2.608715101922623217e+04	7.332293101431709426e-01	-7.385091055645163702e-03	-5.788760896736035555e+00
2.608715448639215901e+04	7.697955377840591806e-01	-7.305654834376898270e-03	-5.788617617851898878e+00
2.608715795355808950e+04	8.063274071337223070e-01	-7.227565354272780414e-03	-5.788474752840172322e+00
2.608716142072401999e+04	8.428234630843564057e-01	-7.150795106342379935e-03	-5.788332298001135356e+00
2.608716488788994684e+04	8.792822521283250037e-01	-7.075317251094828327e-03	-5.788190249687252376e+00
2.608716835505587733e+04	9.157023224189910771e-01	-7.001105599918898068e-03	-5.788048604302336919e+00
2.608717182222180782e+04	9.520822238314265995e-01	-6.928134597045759041e-03	-5.787907358300713234e+00
2.608717528938773830e+04	9.884205080229926388e-01	-6.856379302074226863e-03	-5.787766508186407144e+00
2.608717875655366515e+04	1.024715728493781564e+00	-6.785815373039009134e-03	-5.787626050512362674e+00
2.608718222371959564e+04	1.060966440646943898e+00	-6.716419050003394169e-03	-5.787485981879627595e+00
2.608718569088552613e+04	1.097171201848859079e+00	-6.648167139158272544e-03	-5.787346298936598465e+00
2.608718915805145298e+04	1.133328571489178316e+00	-6.581036997410235311e-03	-5.787206998378263911e+00
2.608719262521738347e+04	1.169437111040716681e+00	-6.515006517442156232e-03	-5.787068076945433681e+00
2.608719609238331395e+04	1.205495384119195990e+00	-6.450054113230070489e-03	-5.786929531424028994e+00
2.608719955954924080e+04	1.241501956542848673e+00	-6.386158706001074728e-03	-5.786791358644344463e+00
2.608720302671517129e+04	1.277455396391851128e+00	-6.323299710617265659e-03	-5.786653555480341993e+00
2.608720649388110178e+04	1.313354274067612959e+00	-6.261457022371445628e-03	-5.786516118848949120e+00
2.608720996104702863e+04	1.349197162351898349e+00	-6.200611004180819723e-03	-5.786379045709370672e+00
2.608721342821295912e+04	1.384982636465789341e+00	-6.140742474165330513e-03	-5.786242333062418197e+00
2.608721689537888960e+04	1.420709274128482802e+00	-6.081832693597928781e-03	-5.786105977949832280e+00
2.608722036254482009e+04	1.456375655615914422e+00	-6.023863355214352684e-03	-5.785969977453641278e+00
2.608722382971074694e+04	1.491980363819207067e+00	-5.966816571870628763e-03	-5.785834328695511175e+00
2.608722729687667743e+04	1.527521984302957714e+00	-5.910674865536727669e-03	-5.785699028836116753e+00
2.608723076404260792e+04	1.562999105363328090e+00	-5.855421156615471870e-03	-5.785564075074508317e+00
2.608723423120853477e+04	1.598410318085962789e+00	-5.801038753575894075e-03	-5.785429464647521058e+00
2.608723769837446525e+04	1.633754216403721315e+00	-5.747511342890975448e-03	-5.785295194829147114e+00
2.608724116554039574e+04	1.669029397154226046e+00	-5.694822979269664048e-03	-5.785161262929964465e+00
2.608724463270632259e+04	1.704234460137215690e+00	-5.642958076173805113e-03	-5.785027666296543636e+00
2.608724809987225308e+04	1.739368008171702007e+00	-5.591901396610672939e-03	-5.784894402310888140e+00
2.608725156703818357e+04	1.774428647152940242e+00	-5.541638044192339664e-03	-5.784761468389846506e+00
2.608725503420411042e+04	1.809414986109196821e+00	-5.492153454453117985e-03	-5.784628861984590920e+00
2.608725850137004090e+04	1.844325637258305006e+00	-5.443433386417119782e-03	-5.784496580580039904e+00
2.608726196853597139e+04	1.879159216064032023e+00	-5.395463914407634329e-03	-5.784364621694352060e+00
2.608726543570189824e+04	1.913914341292231480e+00	-5.348231420090875446e-03	-5.784232982878386942e+00
2.608726890286782873e+04	1.948589635066789061e+00	-5.301722584746586253e-03	-5.784101661715176590e+00
2.608727237003375922e+04	1.983183722925347503e+00	-5.255924381758299811e-03	-5.783970655819430817e+00
2.608727583719968970e+04	2.017695233874835736e+00	-5.210824069316402629e-03	-5.783839962837038051e+00
2.608727930436561655e+04	2.052122800446751771e+00	-5.166409183327299801e-03	-5.783709580444562626e+00
2.608728277153154704e+04	2.086465058752253299e+00	-5.122667530522238138e-03	-5.783579506348759836e+00
2.608728623869747753e+04	2.120720648537006259e+00	-5.079587181759531896e-03	-5.783449738286111419e+00
2.608728970586340438e+04	2.154888213235826466e+00	-5.037156465514222754e-03	-5.783320274022342389e+00
2.608729317302933487e+04	2.188966400027072989e+00	-4.995363961549315925e-03	-5.783191111351979607e+00
2.608729664019526535e+04	2.222953859886827477e+00	-4.954198494763081134e-03	-5.783062248097872171e+00
2.608730010736119220e+04	2.256849247642832346e+00	-4.913649129206835303e-03	-5.782933682110764195e+00
2.608730357452712269e+04	2.290651222028211365e+00	-4.873705162268110284e-03	-5.782805411268857831e+00
2.608730704169305318e+04	2.324358445734927336e+00	-4.834356119014104718e-03	-5.782677433477374507e+00
2.608731050885898003e+04	2.357969585467011964e+00	-4.795591746690527207e-03	-5.782549746668126822e+00
2.608731397602491052e+04	2.391483311993568339e+00	-4.757402009371059469e-03	-5.782422348799113543e+00
2.608731744319084100e+04	2.424898300201513646e+00	-4.719777082752943907e-03	-5.782295237854098602e+00
2.608732091035677149e+04	2.458213229148078494e+00	-4.682707349094251265e-03	-5.782168411842217637e+00
2.608732437752269834e+04	2.491426782113065119e+00	-4.646183392288537502e-03	-5.782041868797576534e+00
2.608732784468862883e+04	2.524537646650847122e+00	-4.610195993072795095e-03	-5.781915606778854411e+00
2.608733131185455932e+04	2.557544514642121403e+00	-4.574736124364683736e-03	-5.781789623868933248e+00
2.608733477902048617e+04	2.590446082345413181e+00	-4.539794946725182398e-03	-5.781663918174510641e+00
2.608733824618641665e+04	2.623241050448307909e+00	-4.505363803942952217e-03	-5.781538487825732098e+00
2.608734171335234714e+04	2.655928124118447808e+00	-4.471434218736755964e-03	-5.781413330975823328e+00
2.608734518051827399e+04	2.688506013054247745e+00	-4.437997888572491577e-03	-5.781288445800738529e+00
2.608734864768420448e+04	2.720973431535370413e+00	-4.405046681591409316e-03	-5.781163830498797118e+00
2.608735211485013497e+04	2.753329098472915515e+00	-4.372572632646274694e-03	-5.781039483290344450e+00
