# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.608696032510011719e+04	-4.845183702955248606e+01	-8.351543378036023313e+00	-4.845190059550351691e+01
2.608696379226604404e+04	-4.845120300094160370e+01	-8.351598685141910394e+00	-4.845126626998997921e+01
2.608696725943197453e+04	-4.845057195510265302e+01	-8.351455873019622445e+00	-4.845063492475097888e+01
2.608697072659790501e+04	-4.844994391694451963e+01	-8.351114950374340040e+00	-4.845000658470723209e+01
2.608697419376383550e+04	-4.844931891125738588e+01	-8.350575933714587507e+00	-4.844938127466085120e+01
2.608697766092976235e+04	-4.844869696271180715e+01	-8.349838847324461355e+00	-4.844875901929437845e+01
2.608698112809569284e+04	-4.844807809585763891e+01	-8.348903723288074730e+00	-4.844813984316977695e+01
2.608698459526162333e+04	-4.844746233512312727e+01	-8.347770601468788243e+00	-4.844752377072750704e+01
2.608698806242755018e+04	-4.844684970481392838e+01	-8.346439529522260869e+00	-4.844691082628554568e+01
2.608699152959348066e+04	-4.844624022911218475e+01	-8.344910562880428984e+00	-4.844630103403840593e+01
2.608699499675941115e+04	-4.844563393207551627e+01	-8.343183764764958710e+00	-4.844569441805619192e+01
2.608699846392533800e+04	-4.844503083763609652e+01	-8.341259206165958062e+00	-4.844509100228369647e+01
2.608700193109126849e+04	-4.844443096959970774e+01	-8.339136965851336569e+00	-4.844449081053936368e+01
2.608700539825719898e+04	-4.844383435164481000e+01	-8.336817130360225647e+00	-4.844389386651444340e+01
2.608700886542312583e+04	-4.844324100732161043e+01	-8.334299794000099126e+00	-4.844330019377198226e+01
2.608701233258905631e+04	-4.844265096005110394e+01	-8.331585058834438229e+00	-4.844270981574597101e+01
2.608701579975498680e+04	-4.844206423312416376e+01	-8.328673034695455613e+00	-4.844212275574031423e+01
2.608701926692091365e+04	-4.844148084970064616e+01	-8.325563839161713275e+00	-4.844153903692801322e+01
2.608702273408684414e+04	-4.844090083280845960e+01	-8.322257597564634679e+00	-4.844095868235021385e+01
2.608702620125277463e+04	-4.844032420534261973e+01	-8.318754442972771557e+00	-4.844038171491526867e+01
2.608702966841870511e+04	-4.843975099006441809e+01	-8.315054516197278645e+00	-4.843980815739787005e+01
2.608703313558463196e+04	-4.843918120960045570e+01	-8.311157965781989176e+00	-4.843923803243814064e+01
2.608703660275056245e+04	-4.843861488644180469e+01	-8.307064947984189374e+00	-4.843867136254075234e+01
2.608704006991649294e+04	-4.843805204294310585e+01	-8.302775626795144248e+00	-4.843810817007400260e+01
2.608704353708241979e+04	-4.843749270132163076e+01	-8.298290173911878398e+00	-4.843754847726895463e+01
2.608704700424835028e+04	-4.843693688365651440e+01	-8.293608768732962488e+00	-4.843699230621859186e+01
2.608705047141428076e+04	-4.843638461188774613e+01	-8.288731598354026175e+00	-4.843643967887689428e+01
2.608705393858020761e+04	-4.843583590781546633e+01	-8.283658857574668133e+00	-4.843589061705795018e+01
2.608705740574613810e+04	-4.843529079309895735e+01	-8.278390748851878200e+00	-4.843534514243523148e+01
2.608706087291206859e+04	-4.843474928925585488e+01	-8.272927482334116789e+00	-4.843480327654055628e+01
2.608706434007799544e+04	-4.843421141766133076e+01	-8.267269275833720954e+00	-4.843426504076337125e+01
2.608706780724392593e+04	-4.843367719954719064e+01	-8.261416354807197493e+00	-4.843373045634985630e+01
2.608707127440985641e+04	-4.843314665600104263e+01	-8.255368952363994595e+00	-4.843319954440209330e+01
2.608707474157578690e+04	-4.843261980796551569e+01	-8.249127309251495177e+00	-4.843267232587724180e+01
2.608707820874171375e+04	-4.843209667623738568e+01	-8.242691673841978428e+00	-4.843214882158668644e+01
2.608708167590764424e+04	-4.843157728146676533e+01	-8.236062302125354506e+00	-4.843162905219525527e+01
2.608708514307357473e+04	-4.843106164415628001e+01	-8.229239457692658632e+00	-4.843111303822036717e+01
