# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	3.454524391347864043e+00	-2.468137103477489880e-02	-2.379638747011187869e-02
8.321205186962828520e+03	3.487994906092404257e+00	-2.423810460124876248e-02	-2.378519452793843164e-02
8.321208654128775379e+03	3.521540421453925873e+00	-2.380571583718796291e-02	-2.377410007042504367e-02
8.321212121294722238e+03	3.555159589428097178e+00	-2.338387968977357137e-02	-2.376310262340237262e-02
8.321215588460669096e+03	3.588851058849287234e+00	-2.297228251258507173e-02	-2.375220074528329797e-02
8.321219055626615955e+03	3.622613475450608966e+00	-2.257062160764739672e-02	-2.374139302614350702e-02
8.321222522792562813e+03	3.656445481924144314e+00	-2.217860478814483172e-02	-2.373067808683131802e-02
8.321225989958509672e+03	3.690345717981367013e+00	-2.179594996076772082e-02	-2.372005457810523119e-02
8.321229457124456530e+03	3.724312820413751002e+00	-2.142238472671441005e-02	-2.370952117979869059e-02
8.321232924290403389e+03	3.758345423153551135e+00	-2.105764600042447227e-02	-2.369907660001102298e-02
8.321236391456348429e+03	3.792442157334762420e+00	-2.070147964516903458e-02	-2.368871957432366893e-02
8.321239858622295287e+03	3.826601651354262223e+00	-2.035364012467223011e-02	-2.367844886504096025e-02
8.321243325788242146e+03	3.860822530933106567e+00	-2.001389016998061932e-02	-2.366826326045456258e-02
8.321246792954189004e+03	3.895103419177996518e+00	-1.968200046084158522e-02	-2.365816157413090995e-02
8.321250260120135863e+03	3.929442936642907114e+00	-1.935774932088882641e-02	-2.364814264422072584e-02
8.321253727286082722e+03	3.963839701390851289e+00	-1.904092242597181170e-02	-2.363820533279006875e-02
8.321257194452029580e+03	3.998292329055820993e+00	-1.873131252500044933e-02	-2.362834852517212147e-02
8.321260661617976439e+03	4.032799432904846881e+00	-1.842871917270922158e-02	-2.361857112933904781e-02
8.321264128783923297e+03	4.067359623900227206e+00	-1.813294847377609070e-02	-2.360887207529329540e-02
8.321267595949870156e+03	4.101971510761860173e+00	-1.784381283776141636e-02	-2.359925031447763361e-02
8.321271063115817014e+03	4.136633700029729965e+00	-1.756113074435890556e-02	-2.358970481920345807e-02
8.321274530281763873e+03	4.171344796126512655e+00	-1.728472651847738628e-02	-2.358023458209662290e-02
