# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-2.929233594402504526e+00	3.242754404411272162e+01	-2.929237448436647018e+00
8.321205186962828520e+03	-2.929197998087869514e+00	3.242714216599900112e+01	-2.929201316823169865e+00
8.321208654128775379e+03	-2.929167755500087011e+00	3.242693707092023914e+01	-2.929170538805443424e+00
8.321212121294722238e+03	-2.929142867834348962e+00	3.242692876492716181e+01	-2.929145115599720128e+00
8.321215588460669096e+03	-2.929123336075203810e+00	3.242711724687676877e+01	-2.929125048211615123e+00
8.321219055626615955e+03	-2.929109160996546724e+00	3.242750250843345583e+01	-2.929110337436086731e+00
8.321222522792562813e+03	-2.929100343161587183e+00	3.242808453407011626e+01	-2.929100983857420459e+00
8.321225989958509672e+03	-2.929096882922789025e+00	3.242886330106651371e+01	-2.929096987849148626e+00
8.321229457124456530e+03	-2.929098780421918402e+00	3.242983877951317595e+01	-2.929098349574114302e+00
8.321232924290403389e+03	-2.929106035589970070e+00	3.243101093230941245e+01	-2.929105068984384275e+00
8.321236391456348429e+03	-2.929118648147208237e+00	3.243237971516627738e+01	-2.929117145821297008e+00
8.321239858622295287e+03	-2.929136617603178561e+00	3.243394507660789827e+01	-2.929134579615470635e+00
8.321243325788242146e+03	-2.929159943256725462e+00	3.243570695797301795e+01	-2.929157369686816281e+00
8.321246792954189004e+03	-2.929188624196009894e+00	3.243766529341673532e+01	-2.929185515144562935e+00
8.321250260120135863e+03	-2.929222659298541309e+00	3.243982000991208281e+01	-2.929219014887285422e+00
8.321253727286082722e+03	-2.929262047231216748e+00	3.244217102725204427e+01	-2.929257867602935939e+00
8.321257194452029580e+03	-2.929306786450399436e+00	3.244471825805315746e+01	-2.929302071768931093e+00
8.321260661617976439e+03	-2.929356875201953869e+00	3.244746160775708432e+01	-2.929351625652182101e+00
8.321264128783923297e+03	-2.929412311521329304e+00	3.245040097463387241e+01	-2.929406527309176056e+00
8.321267595949870156e+03	-2.929473093233616154e+00	3.245353624978421436e+01	-2.929466774586035882e+00
8.321271063115817014e+03	-2.929539217953650798e+00	3.245686731714344830e+01	-2.929532365118618920e+00
8.321274530281763873e+03	-2.929610683086100842e+00	3.246039405348445683e+01	-2.929603296332605300e+00
8.321277997447708913e+03	-2.929687485825553939e+00	3.246411632842093553e+01	-2.929679565443586320e+00
8.321281464613655771e+03	-2.929769623156651015e+00	3.246803400441185516e+01	-2.929761169457192338e+00
8.321284931779602630e+03	-2.929857091854171980e+00	3.247214693676431096e+01	-2.929848105169183370e+00
8.321288398945549488e+03	-2.929949888483182718e+00	3.247645497363844669e+01	-2.929940369165591640e+00
8.321291866111496347e+03	-2.930048009399165210e+00	3.248095795605141944e+01	-2.930037957822849926e+00
8.321295333277443206e+03	-2.930151450748158304e+00	3.248565571788225270e+01	-2.930140867307936769e+00
8.321298800443390064e+03	-2.930260208466904270e+00	3.249054808587590060e+01	-2.930249093578515485e+00
8.321302267609336923e+03	-2.930374278283006895e+00	3.249563487964866226e+01	-2.930362632383097576e+00
8.321305734775283781e+03	-2.930493655715094903e+00	3.250091591169270089e+01	-2.930481479261201283e+00
8.321309201941230640e+03	-2.930618336072992935e+00	3.250639098738135857e+01	-2.930605629543522106e+00
8.321312669107177499e+03	-2.930748314457926718e+00	3.251205990497547305e+01	-2.930735078352139311e+00
8.321316136273124357e+03	-2.930883585762680710e+00	3.251792245562791095e+01	-2.930869820600672693e+00
8.321319603439069397e+03	-2.931024144671804610e+00	3.252397842338935874e+01	-2.931009850994484633e+00
8.321323070605016255e+03	-2.931169985661839839e+00	3.253022758521537838e+01	-2.931155164030908811e+00
8.321326537770963114e+03	-2.931321103001507833e+00	3.253666971097164407e+01	-2.931305753999439379e+00
8.321330004936909972e+03	-2.931477490751948078e+00	3.254330456344059286e+01	-2.931461614981961450e+00
8.321333472102856831e+03	-2.931639142766948147e+00	3.255013189832854437e+01	-2.931622740852990461e+00
8.321336939268803690e+03	-2.931806052693173736e+00	3.255715146427166928e+01	-2.931789125279891994e+00
8.321340406434750548e+03	-2.931978213970420022e+00	3.256436300284331509e+01	-2.931960761723134912e+00
8.321343873600697407e+03	-2.932155619831867455e+00	3.257176624856143832e+01	-2.932137643436553365e+00
8.321347340766644265e+03	-2.932338263304349102e+00	3.257936092889560342e+01	-2.932319763467599039e+00
8.321350807932591124e+03	-2.932526137208618433e+00	3.258714676427515400e+01	-2.932507114657624481e+00
8.321354275098537983e+03	-2.932719234159607335e+00	3.259512346809550820e+01	-2.932699689642127350e+00
8.321357742264484841e+03	-2.932917546566744971e+00	3.260329074672785765e+01	-2.932897480851077709e+00
8.321361209430429881e+03	-2.933121066634222895e+00	3.261164829952575417e+01	-2.933100480509175600e+00
8.321364676596376739e+03	-2.933329786361330793e+00	3.262019581883488684e+01	-2.933308680636186772e+00
8.321368143762323598e+03	-2.933543697542746465e+00	3.262893299000089087e+01	-2.933522073047235335e+00
8.321371610928270456e+03	-2.933762791768847134e+00	3.263785949137781017e+01	-2.933740649353115515e+00
8.321375078094217315e+03	-2.933987060426060722e+00	3.264697499433779626e+01	-2.933964400960636265e+00
8.321378545260164174e+03	-2.934216494697171829e+00	3.265627916327917291e+01	-2.934193319072927686e+00
8.321382012426111032e+03	-2.934451085561679218e+00	3.266577165563649743e+01	-2.934427394689804292e+00
8.321385479592057891e+03	-2.934690823796153758e+00	3.267545212189014592e+01	-2.934666618608112287e+00
8.321388946758004749e+03	-2.934935699974593692e+00	3.268532020557609741e+01	-2.934910981422092835e+00
8.321392413923951608e+03	-2.935185704468763479e+00	3.269537554329462381e+01	-2.935160473523715119e+00
8.321395881089898467e+03	-2.935440827448600132e+00	3.270561776472172255e+01	-2.935415085103082244e+00
8.321399348255845325e+03	-2.935701058882597358e+00	3.271604649261949049e+01	-2.935674806148815374e+00
8.321402815421790365e+03	-2.935966388538164384e+00	3.272666134284551731e+01	-2.935939626448413886e+00
8.321406282587737223e+03	-2.936236805982058051e+00	3.273746192436468760e+01	-2.936209535588682140e+00
8.321409749753684082e+03	-2.936512300580761625e+00	3.274844783925930614e+01	-2.936484522956110954e+00
8.321413216919630941e+03	-2.936792861500912455e+00	3.275961868274063704e+01	-2.936764577737306148e+00
8.321416684085577799e+03	-2.937078477709715862e+00	3.277097404315990303e+01	-2.937049688919394885e+00
8.321420151251524658e+03	-2.937369137975379019e+00	3.278251350202000225e+01	-2.937339845290464435e+00
8.321423618417471516e+03	-2.937664830867553256e+00	3.279423663398740274e+01	-2.937635035440003595e+00
8.321427085583418375e+03	-2.937965544757776382e+00	3.280614300690402985e+01	-2.937935247759338786e+00
8.321430552749365233e+03	-2.938271267819913657e+00	3.281823218179900437e+01	-2.938240470442086139e+00
8.321434019915312092e+03	-2.938581988030603664e+00	3.283050371290020308e+01	-2.938550691484582700e+00
8.321437487081258951e+03	-2.938897693169754355e+00	3.284295714764795804e+01	-2.938865898686388256e+00
8.321440954247205809e+03	-2.939218370821019111e+00	3.285559202670786050e+01	-2.939186079650761840e+00
8.321444421413150849e+03	-2.939544008372253714e+00	3.286840788398252045e+01	-2.939511221785114259e+00
8.321447888579097707e+03	-2.939874593016039928e+00	3.288140424662616823e+01	-2.939841312301535226e+00
8.321451355745044566e+03	-2.940210111750157118e+00	3.289458063505679775e+01	-2.940176338217260543e+00
8.321454822910991425e+03	-2.940550551378096511e+00	3.290793656297001490e+01	-2.940516286355186804e+00
8.321458290076938283e+03	-2.940895898509583439e+00	3.292147153735314191e+01	-2.940861143344393636e+00
8.321461757242885142e+03	-2.941246139561082718e+00	3.293518505849859679e+01	-2.941210895620647303e+00
8.321465224408832000e+03	-2.941601260756331548e+00	3.294907662001817528e+01	-2.941565529426935832e+00
8.321468691574778859e+03	-2.941961248126863104e+00	3.296314570885672879e+01	-2.941925030813985487e+00
8.321472158740725718e+03	-2.942326087512598498e+00	3.297739180530879111e+01	-2.942289385640854960e+00
8.321475625906672576e+03	-2.942695764562344607e+00	3.299181438303124025e+01	-2.942658579575438083e+00
8.321479093072619435e+03	-2.943070264734373609e+00	3.300641290905906544e+01	-2.943032598095035368e+00
8.321482560238566293e+03	-2.943449573296981647e+00	3.302118684382016767e+01	-2.943411426486914007e+00
8.321486027404511333e+03	-2.943833675329071475e+00	3.303613564115115508e+01	-2.943795049848890510e+00
8.321489494570458191e+03	-2.944222555720725332e+00	3.305125874831266941e+01	-2.944183453089905367e+00
8.321492961736405050e+03	-2.944616199173787585e+00	3.306655560600460575e+01	-2.944576620930593691e+00
8.321496428902351909e+03	-2.945014590202498894e+00	3.308202564838423143e+01	-2.944974537903936262e+00
8.321499896068298767e+03	-2.945417713134048210e+00	3.309766830307980712e+01	-2.945377188355795983e+00
8.321503363234245626e+03	-2.945825552109210932e+00	3.311348299120842853e+01	-2.945784556445562696e+00
8.321506830400192484e+03	-2.946238091082956423e+00	3.312946912739219840e+01	-2.946196626146758923e+00
8.321510297566139343e+03	-2.946655313825075506e+00	3.314562611977502371e+01	-2.946613381247663366e+00
8.321513764732086202e+03	-2.947077203920815069e+00	3.316195337003998134e+01	-2.947034805351951281e+00
8.321517231898033060e+03	-2.947503744771511336e+00	3.317845027342612951e+01	-2.947460881879320205e+00
8.321520699063979919e+03	-2.947934919595232905e+00	3.319511621874590901e+01	-2.947891594066136101e+00
8.321524166229926777e+03	-2.948370711427439783e+00	3.321195058840299907e+01	-2.948326924966088836e+00
8.321527633395871817e+03	-2.948811103121645516e+00	3.322895275841032259e+01	-2.948766857450858314e+00
8.321531100561818675e+03	-2.949256077350094873e+00	3.324612209840837806e+01	-2.949211374210785053e+00
8.321534567727765534e+03	-2.949705616604414882e+00	3.326345797168288954e+01	-2.949660457755528764e+00
8.321538034893712393e+03	-2.950159703196288952e+00	3.328095973518267670e+01	-2.950114090414734491e+00
8.321541502059659251e+03	-2.950618319258214051e+00	3.329862673954092855e+01	-2.950572254338785338e+00
8.321544969225606110e+03	-2.951081446744138859e+00	3.331645832909264016e+01	-2.951034931499457503e+00
8.321548436391552968e+03	-2.951549067430169426e+00	3.333445384189295169e+01	-2.951502103690605505e+00
8.321551903557499827e+03	-2.952021162915287711e+00	3.335261260973751973e+01	-2.951973752528894490e+00
8.321555370723446686e+03	-2.952497714622067893e+00	3.337093395818155983e+01	-2.952449859454505443e+00
8.321558837889393544e+03	-2.952978703797398907e+00	3.338941720656005430e+01	-2.952930405731863495e+00
8.321562305055340403e+03	-2.953464111513209644e+00	3.340806166800713584e+01	-2.953415372450359566e+00
8.321565772221287261e+03	-2.953953918667234557e+00	3.342686664947757436e+01	-2.953904740525114647e+00
8.321569239387232301e+03	-2.954448105983719763e+00	3.344583145176586925e+01	-2.954398490697691226e+00
8.321572706553179160e+03	-2.954946654014200202e+00	3.346495536952752303e+01	-2.954896603536859345e+00
8.321576173719126018e+03	-2.955449543138255475e+00	3.348423769130029370e+01	-2.955399059439362208e+00
