# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-9.264714749733677923e-01	-2.744461537068528578e+00	-9.264797706227841934e-01
8.321205186962828520e+03	-9.263933162340814986e-01	-2.745198972671770488e+00	-9.264007395182767279e-01
8.321208654128775379e+03	-9.263238827737576564e-01	-2.745756169003171099e+00	-9.263304334020635578e-01
8.321212121294722238e+03	-9.262631773118825684e-01	-2.746133119902307573e+00	-9.262688550276684252e-01
8.321215588460669096e+03	-9.262112022275140744e-01	-2.746329823654719782e+00	-9.262160068081953801e-01
8.321219055626615955e+03	-9.261679595591907344e-01	-2.746346282989516219e+00	-9.261718908162398511e-01
8.321222522792562813e+03	-9.261334510048551127e-01	-2.746182505077396474e+00	-9.261365087838066001e-01
8.321225989958509672e+03	-9.261076779217890520e-01	-2.745838501528839792e+00	-9.261098621022458843e-01
8.321229457124456530e+03	-9.260906413265620474e-01	-2.745314288392675106e+00	-9.260919518222004987e-01
8.321232924290403389e+03	-9.260823418949902797e-01	-2.744609886154961487e+00	-9.260827786535633654e-01
8.321236391456348429e+03	-9.260827799621108580e-01	-2.743725319738143043e+00	-9.260823429654505556e-01
8.321239858622295287e+03	-9.260919555221667210e-01	-2.742660618500549763e+00	-9.260906447861847468e-01
8.321243325788242146e+03	-9.261098682286063033e-01	-2.741415816236160374e+00	-9.261076838032933356e-01
8.321246792954189004e+03	-9.261365173940915296e-01	-2.739990951174727574e+00	-9.261334593635162094e-01
8.321250260120135863e+03	-9.261719019905230166e-01	-2.738386065982158613e+00	-9.261679704728288387e-01
8.321253727286082722e+03	-9.262160206490748227e-01	-2.736601207761268029e+00	-9.262112157964752512e-01
8.321257194452029580e+03	-9.262688716602461847e-01	-2.734636428052688029e+00	-9.262631936590204340e-01
8.321260661617976439e+03	-9.263304529739168069e-01	-2.732491782836330430e+00	-9.263239020444026250e-01
8.321264128783923297e+03	-9.264007621994235775e-01	-2.730167332532948965e+00	-9.263933385960094746e-01
8.321267595949870156e+03	-9.264797966056483869e-01	-2.727663142006047980e+00	-9.264715006167637545e-01
8.321271063115817014e+03	-9.265675531211150506e-01	-2.724979280564124640e+00	-9.265583850692203916e-01
8.321274530281763873e+03	-9.266640283341002204e-01	-2.722115821963224214e+00	-9.266539885756759354e-01
8.321277997447708913e+03	-9.267692184927592836e-01	-2.719072844409769818e+00	-9.267583074182911274e-01
8.321281464613655771e+03	-9.268831195052619210e-01	-2.715850430563655493e+00	-9.268713375392284570e-01
8.321284931779602630e+03	-9.270057269399398781e-01	-2.712448667541761615e+00	-9.269930745407960471e-01
8.321288398945549488e+03	-9.271370360254507226e-01	-2.708867646921611527e+00	-9.271235136856113002e-01
8.321291866111496347e+03	-9.272770416509497071e-01	-2.705107464745457602e+00	-9.272626498967713182e-01
8.321295333277443206e+03	-9.274257383662791732e-01	-2.701168221524532953e+00	-9.274104777580411962e-01
8.321298800443390064e+03	-9.275831203821681692e-01	-2.697050022243667744e+00	-9.275669915140518640e-01
