# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-5.816988404602021490e+00	1.421289360371165174e+02	-5.816988544749976064e+00
1.630439347505572005e+04	-5.816989452405969097e+00	1.421295243035604585e+02	-5.816989147229195467e+00
1.630441521418614684e+04	-5.816994953438600291e+00	1.421305074558203785e+02	-5.816994202943235770e+00
1.630443695331657364e+04	-5.817004907537536518e+00	1.421318854548153467e+02	-5.817003711748077954e+00
1.630445869244700043e+04	-5.817019314356954851e+00	1.421336582456501105e+02	-5.817017673316238202e+00
1.630448043157742541e+04	-5.817038173367608422e+00	1.421358257576192727e+02	-5.817036087136811418e+00
1.630450217070785220e+04	-5.817061483856820203e+00	1.421383879042083720e+02	-5.817058952515465897e+00
1.630452390983827900e+04	-5.817089244928489222e+00	1.421413445830931721e+02	-5.817086268574438890e+00
1.630454564896870579e+04	-5.817121455503173166e+00	1.421446956761493823e+02	-5.817118034252622749e+00
1.630456738809913077e+04	-5.817158114318082163e+00	1.421484410494503265e+02	-5.817154248305555164e+00
1.630458912722955756e+04	-5.817199219927261744e+00	1.421525805532856737e+02	-5.817194909305599460e+00
1.630461086635998436e+04	-5.817244770701544887e+00	1.421571140221554970e+02	-5.817240015641898410e+00
1.630463260549041115e+04	-5.817294764828734976e+00	1.421620412747891180e+02	-5.817289565520566086e+00
1.630465434462083795e+04	-5.817349200313591595e+00	1.421673621141418380e+02	-5.817343556964658546e+00
1.630467608375126292e+04	-5.817408074977928223e+00	1.421730763274037486e+02	-5.817401987814272424e+00
1.630469782288168972e+04	-5.817471386460773886e+00	1.421791836860156764e+02	-5.817464855726719009e+00
1.630471956201211651e+04	-5.817539132218437992e+00	1.421856839456727926e+02	-5.817532158176575763e+00
1.630474130114254331e+04	-5.817611309524601815e+00	1.421925768463327699e+02	-5.817603892455770698e+00
1.630476304027296828e+04	-5.817687915470537874e+00	1.421998621122357065e+02	-5.817680055673820405e+00
1.630478477940339508e+04	-5.817768946965215626e+00	1.422075394519120266e+02	-5.817760644757916211e+00
1.630480651853382187e+04	-5.817854400735367193e+00	1.422156085581886771e+02	-5.817845656453004999e+00
1.630482825766424867e+04	-5.817944273325720950e+00	1.422240691082086244e+02	-5.817935087322011256e+00
1.630484999679467364e+04	-5.818038561099167616e+00	1.422329207634436443e+02	-5.818028933745995168e+00
1.630487173592510044e+04	-5.818137260236886377e+00	1.422421631697082205e+02	-5.818127191924310715e+00
1.630489347505552723e+04	-5.818240366738506530e+00	1.422517959571688095e+02	-5.818229857874727351e+00
1.630491521418595403e+04	-5.818347876422403253e+00	1.422618187403699039e+02	-5.818336927433730210e+00
1.630493695331637900e+04	-5.818459784925868128e+00	1.422722311182502608e+02	-5.818448396256716393e+00
1.630495869244680580e+04	-5.818576087705205957e+00	1.422830326741503484e+02	-5.818564259818089113e+00
1.630498043157723259e+04	-5.818696780035990557e+00	1.422942229758295696e+02	-5.818684513411473525e+00
1.630500217070765939e+04	-5.818821857013348975e+00	1.423058015754935184e+02	-5.818809152150032027e+00
1.630502390983808436e+04	-5.818951313552162219e+00	1.423177680098098961e+02	-5.818938170966662327e+00
1.630504564896851116e+04	-5.819085144387329045e+00	1.423301217999296853e+02	-5.819071564614248793e+00
1.630506738809893795e+04	-5.819223344073931159e+00	1.423428624515010483e+02	-5.819209327665847198e+00
1.630508912722936475e+04	-5.819365906987552073e+00	1.423559894546938267e+02	-5.819351454514972488e+00
1.630511086635978972e+04	-5.819512827324559545e+00	1.423695022842256606e+02	-5.819497939375910533e+00
1.630513260549021652e+04	-5.819664099102324961e+00	1.423834003993764270e+02	-5.819648776283912639e+00
1.630515434462064331e+04	-5.819819716159532419e+00	1.423976832440164628e+02	-5.819803959095523282e+00
1.630517608375107011e+04	-5.819979672156445183e+00	1.424123502466259765e+02	-5.819963481488829693e+00
1.630519782288149690e+04	-5.820143960575249409e+00	1.424274008203242374e+02	-5.820127336963817122e+00
1.630521956201192188e+04	-5.820312574720288623e+00	1.424428343628885045e+02	-5.820295518842598881e+00
1.630524130114234868e+04	-5.820485507718427876e+00	1.424586502567827608e+02	-5.820468020269768950e+00
1.630526304027277547e+04	-5.820662752519412564e+00	1.424748478691876130e+02	-5.820644834212772345e+00
1.630528477940320226e+04	-5.820844301896134887e+00	1.424914265520224603e+02	-5.820825953462174240e+00
1.630530651853362724e+04	-5.821030148444992669e+00	1.425083856419733763e+02	-5.821011370632007242e+00
