# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	2.969691354267117731e+02	-3.771228184345950442e-06	-2.342543581677229980e-01
1.630439347505572005e+04	2.979795717088188667e+02	-3.745712542382911360e-06	-2.342433030226699353e-01
1.630441521418614684e+04	2.989853436109148106e+02	-3.720570692520831234e-06	-2.342322637153694542e-01
1.630443695331657364e+04	2.999863543974754521e+02	-3.695798072884250769e-06	-2.342212402172473007e-01
1.630445869244700043e+04	3.009825091676417514e+02	-3.671390150741405150e-06	-2.342102324997821505e-01
1.630448043157742541e+04	3.019737155657420544e+02	-3.647342406874781840e-06	-2.341992405345061368e-01
1.630450217070785220e+04	3.029598844692424677e+02	-3.623650321352644194e-06	-2.341882642930043501e-01
1.630452390983827900e+04	3.039409306456925606e+02	-3.600309360809264315e-06	-2.341773037469145891e-01
1.630454564896870579e+04	3.049167733706008221e+02	-3.577314967323179294e-06	-2.341663588679278873e-01
1.630456738809913077e+04	3.058873369986411603e+02	-3.554662548963826211e-06	-2.341554296277878477e-01
1.630458912722955756e+04	3.068525514811590256e+02	-3.532347472057484616e-06	-2.341445159982905588e-01
1.630461086635998436e+04	3.078123528235879007e+02	-3.510365055204014518e-06	-2.341336179512846505e-01
1.630463260549041115e+04	3.087666834771172830e+02	-3.488710565056598577e-06	-2.341227354586714327e-01
1.630465434462083795e+04	3.097154926597444273e+02	-3.467379213857448826e-06	-2.341118684924043403e-01
1.630467608375126292e+04	3.106587366027006283e+02	-3.446366158704013977e-06	-2.341010170244893218e-01
1.630469782288168972e+04	3.115963787191406595e+02	-3.425666502502168895e-06	-2.340901810269840622e-01
1.630471956201211651e+04	3.125283896929322509e+02	-3.405275296545709863e-06	-2.340793604719985932e-01
1.630474130114254331e+04	3.134547474863434786e+02	-3.385187544645350516e-06	-2.340685553316947942e-01
1.630476304027296828e+04	3.143754372664116090e+02	-3.365398208715382280e-06	-2.340577655782862532e-01
1.630478477940339508e+04	3.152904512507639652e+02	-3.345902215712155767e-06	-2.340469911840389605e-01
1.630480651853382187e+04	3.161997884746324985e+02	-3.326694465806206796e-06	-2.340362321212696439e-01
1.630482825766424867e+04	3.171034544817615028e+02	-3.307769841658691874e-06	-2.340254883623470727e-01
1.630484999679467364e+04	3.180014609428283165e+02	-3.289123218663298088e-06	-2.340147598796915585e-01
1.630487173592510044e+04	3.188938252058753733e+02	-3.270749476006792133e-06	-2.340040466457748158e-01
1.630489347505552723e+04	3.197805697840705079e+02	-3.252643508395175023e-06	-2.339933486331193246e-01
1.630491521418595403e+04	3.206617217868781040e+02	-3.234800238287743178e-06	-2.339826658142993843e-01
1.630493695331637900e+04	3.215373123013969803e+02	-3.217214628478491877e-06	-2.339719981619398370e-01
1.630495869244680580e+04	3.224073757312307293e+02	-3.199881694863242975e-06	-2.339613456487169563e-01
1.630498043157723259e+04	3.232719491007620718e+02	-3.182796519231374690e-06	-2.339507082473577249e-01
1.630500217070765939e+04	3.241310713331229749e+02	-3.165954261923427532e-06	-2.339400859306395852e-01
1.630502390983808436e+04	3.249847825104616845e+02	-3.149350174199776707e-06	-2.339294786713912444e-01
1.630504564896851116e+04	3.258331231253212081e+02	-3.132979610171330891e-06	-2.339188864424918968e-01
1.630506738809893795e+04	3.266761333320440031e+02	-3.116838038150217567e-06	-2.339083092168708355e-01
1.630508912722936475e+04	3.275138522071145530e+02	-3.100921051287189542e-06	-2.338977469675080356e-01
