# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	1.252305384470300265e+00	-8.647852669783576141e-02	-5.122732147440385297e-01
1.630439347505572005e+04	1.264841206880473967e+00	-8.538127701379974455e-02	-5.122550024243488487e-01
1.630441521418614684e+04	1.276798667601861004e+00	-8.435378758727392345e-02	-5.122368143417542763e-01
1.630443695331657364e+04	1.288175911073432323e+00	-8.339312907777796102e-02	-5.122186504530298334e-01
1.630445869244700043e+04	1.298978957942270362e+00	-8.249597474226563754e-02	-5.122005107150312542e-01
1.630448043157742541e+04	1.309221648251766013e+00	-8.165863542934016783e-02	-5.121823950846948748e-01
1.630450217070785220e+04	1.318925488001496449e+00	-8.087709305272924865e-02	-5.121643035190356352e-01
1.630452390983827900e+04	1.328119400940084960e+00	-8.014703319733476605e-02	-5.121462359751501880e-01
1.630454564896870579e+04	1.336839388611274382e+00	-7.946387760391279698e-02	-5.121281924102134564e-01
1.630456738809913077e+04	1.345128102795290381e+00	-7.882281732712329014e-02	-5.121101727814808546e-01
1.630458912722955756e+04	1.353034335558557677e+00	-7.821884736510134606e-02	-5.120921770462866229e-01
1.630461086635998436e+04	1.360612433131924259e+00	-7.764680351562344707e-02	-5.120742051620450486e-01
1.630463260549041115e+04	1.367921640768394953e+00	-7.710140212353715217e-02	-5.120562570862488005e-01
1.630465434462083795e+04	1.375025386574735942e+00	-7.657728324641503714e-02	-5.120383327764701509e-01
1.630467608375126292e+04	1.381990513056758019e+00	-7.606905758187264277e-02	-5.120204321903596423e-01
1.630469782288168972e+04	1.388886465756671074e+00	-7.557135727422321925e-02	-5.120025552856474205e-01
1.630471956201211651e+04	1.395784448884787254e+00	-7.507889045634018321e-02	-5.119847020201410137e-01
1.630474130114254331e+04	1.402756558250634278e+00	-7.458649909404524436e-02	-5.119668723517273312e-01
1.630476304027296828e+04	1.409874902075401337e+00	-7.408921939757819042e-02	-5.119490662383711088e-01
1.630478477940339508e+04	1.417210720415231995e+00	-7.358234376336532379e-02	-5.119312836381154641e-01
1.630480651853382187e+04	1.424833513941320851e+00	-7.306148292760659968e-02	-5.119135245090808972e-01
1.630482825766424867e+04	1.432810192708053876e+00	-7.252262677091553256e-02	-5.118957888094665121e-01
1.630484999679467364e+04	1.441204255295862824e+00	-7.196220203035787188e-02	-5.118780764975484621e-01
1.630487173592510044e+04	1.450075008344133609e+00	-7.137712507019050578e-02	-5.118603875316808383e-01
1.630489347505552723e+04	1.459476835995950905e+00	-7.076484785047180981e-02	-5.118427218702951143e-01
1.630491521418595403e+04	1.469458528166748268e+00	-7.012339532330996716e-02	-5.118250794718997021e-01
1.630493695331637900e+04	1.480062675830520424e+00	-6.945139268285835388e-02	-5.118074602950802854e-01
1.630495869244680580e+04	1.491325140698978702e+00	-6.874808119242985238e-02	-5.117898642984995972e-01
1.630498043157723259e+04	1.503274605760796856e+00	-6.801332169730817112e-02	-5.117722914408973089e-01
1.630500217070765939e+04	1.515932212161210435e+00	-6.724758538436903521e-02	-5.117547416810889205e-01
1.630502390983808436e+04	1.529311286848527685e+00	-6.645193184266211250e-02	-5.117372149779678692e-01
1.630504564896851116e+04	1.543417164306625011e+00	-6.562797498173987554e-02	-5.117197112905026435e-01
1.630506738809893795e+04	1.558247104544701722e+00	-6.477783784445315107e-02	-5.117022305777384483e-01
1.630508912722936475e+04	1.573790308341512567e+00	-6.390409777739901320e-02	-5.116847727987973160e-01
1.630511086635978972e+04	1.590028029555249134e+00	-6.300972376873072156e-02	-5.116673379128756638e-01
1.630513260549021652e+04	1.606933783126807569e+00	-6.209800800974631801e-02	-5.116499258792474025e-01
1.630515434462064331e+04	1.624473646237644120e+00	-6.117249387187383147e-02	-5.116325366572608280e-01
