# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	1.931055357836319217e+02	-8.892908101420798843e-06	-3.292600372481028215e-01
1.630439347505572005e+04	1.933977621984816437e+02	-8.866098704396558881e-06	-3.292141191342269901e-01
1.630441521418614684e+04	1.936868752412737251e+02	-8.839693818760800399e-06	-3.291683527185531588e-01
1.630443695331657364e+04	1.939728780343766630e+02	-8.813688639171494496e-06	-3.291227371158962911e-01
1.630445869244700043e+04	1.942557730874000015e+02	-8.788078509274122361e-06	-3.290772714482930184e-01
1.630448043157742541e+04	1.945355620553756637e+02	-8.762858940303736821e-06	-3.290319548449195941e-01
1.630450217070785220e+04	1.948122454999750914e+02	-8.738025628998582629e-06	-3.289867864420086829e-01
1.630452390983827900e+04	1.950858226568170437e+02	-8.713574474588848241e-06	-3.289417653827705901e-01
1.630454564896870579e+04	1.953562912118623558e+02	-8.689501594636949341e-06	-3.288968908173119932e-01
1.630456738809913077e+04	1.956236470897914899e+02	-8.665803339520713124e-06	-3.288521619025596698e-01
1.630458912722955756e+04	1.958878842571295422e+02	-8.642476305368308314e-06	-3.288075778021821716e-01
1.630461086635998436e+04	1.961489945427148029e+02	-8.619517345273422173e-06	-3.287631376865149391e-01
1.630463260549041115e+04	1.964069674779055674e+02	-8.596923578640656326e-06	-3.287188407324860284e-01
1.630465434462083795e+04	1.966617901586939468e+02	-8.574692398534000055e-06	-3.286746861235416151e-01
1.630467608375126292e+04	1.969134471316379802e+02	-8.552821476925818935e-06	-3.286306730495747175e-01
1.630469782288168972e+04	1.971619203052434557e+02	-8.531308767768911198e-06	-3.285868007068536434e-01
1.630471956201211651e+04	1.974071888881276493e+02	-8.510152507840792904e-06	-3.285430682979527117e-01
1.630474130114254331e+04	1.976492293549816281e+02	-8.489351215335314238e-06	-3.284994750316814760e-01
1.630476304027296828e+04	1.978880154410168757e+02	-8.468903686203875281e-06	-3.284560201230186105e-01
1.630478477940339508e+04	1.981235181652458266e+02	-8.448808988274605008e-06	-3.284127027930438536e-01
1.630480651853382187e+04	1.983557058826036155e+02	-8.429066453203769521e-06	-3.283695222688725601e-01
1.630482825766424867e+04	1.985845443645723662e+02	-8.409675666339017059e-06	-3.283264777835906978e-01
1.630484999679467364e+04	1.988099969076355364e+02	-8.390636454597342106e-06	-3.282835685761903433e-01
1.630487173592510044e+04	1.990320244685539990e+02	-8.371948872483808793e-06	-3.282407938915073986e-01
1.630489347505552723e+04	1.992505858251375059e+02	-8.353613186397524553e-06	-3.281981529801586972e-01
1.630491521418595403e+04	1.994656377608826006e+02	-8.335629857390311579e-06	-3.281556450984816076e-01
1.630493695331637900e+04	1.996771352715621788e+02	-8.317999522560515143e-06	-3.281132695084731932e-01
1.630495869244680580e+04	1.998850317915918140e+02	-8.300722975278931347e-06	-3.280710254777309820e-01
