# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-1.303959815562134850e+01	3.491134458589323231e+02	-1.303960037363365210e+01
1.630439347505572005e+04	-1.303957887838370944e+01	3.491140121463225228e+02	-1.303958056858497727e+01
1.630441521418614684e+04	-1.303956487971720790e+01	3.491149729003972766e+02	-1.303956604202686620e+01
1.630443695331657364e+04	-1.303955616031000986e+01	3.491163280867921799e+02	-1.303955679466887041e+01
1.630445869244700043e+04	-1.303955272063627646e+01	3.491180776553874239e+02	-1.303955282700654195e+01
1.630448043157742541e+04	-1.303955456095652110e+01	3.491202215403386617e+02	-1.303955413932176732e+01
1.630450217070785220e+04	-1.303956168131711557e+01	3.491227596600459151e+02	-1.303956073168234475e+01
1.630452390983827900e+04	-1.303957408155052988e+01	3.491256919171666482e+02	-1.303957260394209960e+01
1.630454564896870579e+04	-1.303959176127538200e+01	3.491290181986356629e+02	-1.303958975574107626e+01
1.630456738809913077e+04	-1.303961471989616960e+01	3.491327383756382119e+02	-1.303961218650517040e+01
1.630458912722955756e+04	-1.303964295660344064e+01	3.491368523036268243e+02	-1.303963989544630486e+01
1.630461086635998436e+04	-1.303967647037404909e+01	3.491413598223487043e+02	-1.303967288156271920e+01
1.630463260549041115e+04	-1.303971525997078551e+01	3.491462607558205491e+02	-1.303971114363861439e+01
1.630465434462083795e+04	-1.303975932394251025e+01	3.491515549123374171e+02	-1.303975468024424522e+01
1.630467608375126292e+04	-1.303980866062428134e+01	3.491572420844842668e+02	-1.303980348973601089e+01
1.630469782288168972e+04	-1.303986326813751795e+01	3.491633220491613088e+02	-1.303985757025673564e+01
1.630471956201211651e+04	-1.303992314438989375e+01	3.491697945675670098e+02	-1.303991691973543965e+01
1.630474130114254331e+04	-1.303998828707544000e+01	3.491766593852168512e+02	-1.303998153588752018e+01
1.630476304027296828e+04	-1.304005869367481374e+01	3.491839162319620300e+02	-1.304005141621496833e+01
1.630478477940339508e+04	-1.304013436145513438e+01	3.491915648219837180e+02	-1.304012655800626241e+01
