# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-1.026898379120766336e+01	2.401368340777943899e+02	-1.026898636248381358e+01
1.630439347505572005e+04	-1.026896134788160708e+01	2.401373955917957801e+02	-1.026896332469936901e+01
1.630441521418614684e+04	-1.026894484966468468e+01	2.401383513616042080e+02	-1.026894623193214962e+01
1.630443695331657364e+04	-1.026893429734402119e+01	2.401397013535198539e+02	-1.026893508499327901e+01
1.630445869244700043e+04	-1.026892969146686951e+01	2.401414455182788004e+02	-1.026892988445399091e+01
1.630448043157742541e+04	-1.026893103234045590e+01	2.401435837910485702e+02	-1.026893063064551903e+01
1.630450217070785220e+04	-1.026893832003205986e+01	2.401461160914347488e+02	-1.026893732365912904e+01
1.630452390983827900e+04	-1.026895155436894669e+01	2.401490423234826892e+02	-1.026894996334610255e+01
1.630454564896870579e+04	-1.026897073493834078e+01	2.401523623756761481e+02	-1.026896854931766612e+01
1.630456738809913077e+04	-1.026899586108739904e+01	2.401560761209393604e+02	-1.026899308094497343e+01
1.630458912722955756e+04	-1.026902693192329430e+01	2.401601834166465892e+02	-1.026902355735919770e+01
1.630461086635998436e+04	-1.026906394631324915e+01	2.401646841046274687e+02	-1.026905997745156718e+01
1.630463260549041115e+04	-1.026910690288449501e+01	2.401695780111654415e+02	-1.026910233987329590e+01
1.630465434462083795e+04	-1.026915580002421535e+01	2.401748649470006569e+02	-1.026915064303558545e+01
1.630467608375126292e+04	-1.026921063587966998e+01	2.401805447073350592e+02	-1.026920488510967466e+01
1.630469782288168972e+04	-1.026927140835839936e+01	2.401866170718531066e+02	-1.026926506402706707e+01
1.630471956201211651e+04	-1.026933811512822636e+01	2.401930818047248124e+02	-1.026933117747956281e+01
1.630474130114254331e+04	-1.026941075361716038e+01	2.401999386546023345e+02	-1.026940322291916807e+01
1.630476304027296828e+04	-1.026948932101343104e+01	2.402071873546184690e+02	-1.026948119755805067e+01
1.630478477940339508e+04	-1.026957381426601223e+01	2.402148276224315566e+02	-1.026956509836912801e+01
1.630480651853382187e+04	-1.026966423008422247e+01	2.402228591601981975e+02	-1.026965492208567099e+01
1.630482825766424867e+04	-1.026976056493822753e+01	2.402312816546085230e+02	-1.026975066520176583e+01
1.630484999679467364e+04	-1.026986281505882914e+01	2.402400947768746562e+02	-1.026985232397212933e+01
1.630487173592510044e+04	-1.026997097643790902e+01	2.402492981827626011e+02	-1.026995989441253521e+01
1.630489347505552723e+04	-1.027008504482843954e+01	2.402588915125958238e+02	-1.027007337229984607e+01
1.630491521418595403e+04	-1.027020501574463118e+01	2.402688743912660243e+02	-1.027019275317213420e+01
1.630493695331637900e+04	-1.027033088446211906e+01	2.402792464282473475e+02	-1.027031803232888052e+01
1.630495869244680580e+04	-1.027046264601813519e+01	2.402900072176116169e+02	-1.027044920483116464e+01
1.630498043157723259e+04	-1.027060029521166662e+01	2.403011563380367761e+02	-1.027058626550176612e+01
1.630500217070765939e+04	-1.027074382660371654e+01	2.403126933528321842e+02	-1.027072920892551089e+01
1.630502390983808436e+04	-1.027089323451733804e+01	2.403246178099343240e+02	-1.027087802944920547e+01
1.630504564896851116e+04	-1.027104851303802491e+01	2.403369292419413910e+02	-1.027103272118210242e+01
1.630506738809893795e+04	-1.027120965601396740e+01	2.403496271661286414e+02	-1.027119327799611703e+01
1.630508912722936475e+04	-1.027137665705621039e+01	2.403627110844600452e+02	-1.027135969352598366e+01
1.630511086635978972e+04	-1.027154950953881674e+01	2.403761804836039744e+02	-1.027153196116947065e+01
1.630513260549021652e+04	-1.027172820659913022e+01	2.403900348349467038e+02	-1.027171007408756864e+01
