# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	2.096823567643410602e+00	-4.903778498052293461e-02	-3.107771637319802216e-01
8.321205186962828520e+03	2.100814965183198435e+00	-4.888941871050755950e-02	-3.107316079612074122e-01
8.321208654128775379e+03	2.104733902492605946e+00	-4.874441821335433189e-02	-3.106862386717870739e-01
8.321212121294722238e+03	2.108580164172149107e+00	-4.860275162619997341e-02	-3.106410544700147769e-01
8.321215588460669096e+03	2.112353538633733319e+00	-4.846438792378345017e-02	-3.105960539760800332e-01
8.321219055626615955e+03	2.116053818128141639e+00	-4.832929690432687109e-02	-3.105512358238961546e-01
8.321222522792562813e+03	2.119680798772044739e+00	-4.819744917585191274e-02	-3.105065986609296669e-01
8.321225989958509672e+03	2.123234280574552990e+00	-4.806881614291975274e-02	-3.104621411480364968e-01
8.321229457124456530e+03	2.126714067463282731e+00	-4.794336999378494280e-02	-3.104178619592975474e-01
8.321232924290403389e+03	2.130119967309942020e+00	-4.782108368795326414e-02	-3.103737597818592153e-01
8.321236391456348429e+03	2.133451791955427002e+00	-4.770193094413328200e-02	-3.103298333157745725e-01
8.321239858622295287e+03	2.136709357234418238e+00	-4.758588622857321676e-02	-3.102860812738481577e-01
8.321243325788242146e+03	2.139892482999472989e+00	-4.747292474377366039e-02	-3.102425023814834870e-01
8.321246792954189004e+03	2.143000993144610788e+00	-4.736302241756772807e-02	-3.101990953765313419e-01
8.321250260120135863e+03	2.146034715628380329e+00	-4.725615589256033922e-02	-3.101558590091424428e-01
8.321253727286082722e+03	2.148993482496412089e+00	-4.715230251591860655e-02	-3.101127920416207329e-01
8.321257194452029580e+03	2.151877129903423391e+00	-4.705144032950602656e-02	-3.100698932482793824e-01
8.321260661617976439e+03	2.154685498134726540e+00	-4.695354806035221401e-02	-3.100271614153000121e-01
8.321264128783923297e+03	2.157418431627154298e+00	-4.685860511145240048e-02	-3.099845953405920285e-01
8.321267595949870156e+03	2.160075778989470674e+00	-4.676659155288886288e-02	-3.099421938336562321e-01
8.321271063115817014e+03	2.162657393022230146e+00	-4.667748811326765529e-02	-3.098999557154488715e-01
8.321274530281763873e+03	2.165163130737071118e+00	-4.659127617146533590e-02	-3.098578798182476945e-01
8.321277997447708913e+03	2.167592853375464479e+00	-4.650793774867837543e-02	-3.098159649855224407e-01
8.321281464613655771e+03	2.169946426426886177e+00	-4.642745550077048006e-02	-3.097742100718030023e-01
8.321284931779602630e+03	2.172223719646424467e+00	-4.634981271091206945e-02	-3.097326139425534142e-01
8.321288398945549488e+03	2.174424607071816506e+00	-4.627499328250589405e-02	-3.096911754740453437e-01
8.321291866111496347e+03	2.176548967039900528e+00	-4.620298173239451023e-02	-3.096498935532349672e-01
8.321295333277443206e+03	2.178596682202501356e+00	-4.613376318434419393e-02	-3.096087670776396794e-01
8.321298800443390064e+03	2.180567639541711067e+00	-4.606732336280097706e-02	-3.095677949552184671e-01
8.321302267609336923e+03	2.182461730384592791e+00	-4.600364858691410874e-02	-3.095269761042532819e-01
8.321305734775283781e+03	2.184278850417289863e+00	-4.594272576482262560e-02	-3.094863094532314118e-01
8.321309201941230640e+03	2.186018899698536355e+00	-4.588454238820124237e-02	-3.094457939407305180e-01
8.321312669107177499e+03	2.187681782672558750e+00	-4.582908652706173952e-02	-3.094054285153052253e-01
8.321316136273124357e+03	2.189267408181381658e+00	-4.577634682480590661e-02	-3.093652121353737128e-01
8.321319603439069397e+03	2.190775689476535337e+00	-4.572631249352623189e-02	-3.093251437691082462e-01
8.321323070605016255e+03	2.192206544230139720e+00	-4.567897330955195123e-02	-3.092852223943258760e-01
8.321326537770963114e+03	2.193559894545375144e+00	-4.563431960923686886e-02	-3.092454469983804688e-01
8.321330004936909972e+03	2.194835666966351795e+00	-4.559234228498561248e-02	-3.092058165780565138e-01
8.321333472102856831e+03	2.196033792487346759e+00	-4.555303278151621310e-02	-3.091663301394649288e-01
8.321336939268803690e+03	2.197154206561424239e+00	-4.551638309235619267e-02	-3.091269866979394765e-01
8.321340406434750548e+03	2.198196849108443374e+00	-4.548238575656945309e-02	-3.090877852779346235e-01
8.321343873600697407e+03	2.199161664522430115e+00	-4.545103385571196142e-02	-3.090487249129251213e-01
8.321347340766644265e+03	2.200048601678322946e+00	-4.542232101101433689e-02	-3.090098046453074732e-01
8.321350807932591124e+03	2.200857613938101753e+00	-4.539624138078887650e-02	-3.089710235263009586e-01
8.321354275098537983e+03	2.201588659156279881e+00	-4.537278965805949943e-02	-3.089323806158518204e-01
8.321357742264484841e+03	2.202241699684766463e+00	-4.535196106841320185e-02	-3.088938749825376751e-01
8.321361209430429881e+03	2.202816702377091485e+00	-4.533375136807152317e-02	-3.088555057034734208e-01
8.321364676596376739e+03	2.203313638592007795e+00	-4.531815684218010176e-02	-3.088172718642185344e-01
8.321368143762323598e+03	2.203732484196452290e+00	-4.530517430331600093e-02	-3.087791725586851999e-01
8.321371610928270456e+03	2.204073219567882269e+00	-4.529480109021104262e-02	-3.087412068890482142e-01
8.321375078094217315e+03	2.204335829595963414e+00	-4.528703506669105178e-02	-3.087033739656553366e-01
8.321378545260164174e+03	2.204520303683624505e+00	-4.528187462082990111e-02	-3.086656729069395255e-01
8.321382012426111032e+03	2.204626635747501062e+00	-4.527931866431718355e-02	-3.086281028393311199e-01
8.321385479592057891e+03	2.204654824217711973e+00	-4.527936663204023410e-02	-3.085906628971733512e-01
