# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-8.893391820005946968e+00	2.162303775176592069e+02	-8.893393581426193961e+00
8.321205186962828520e+03	-8.893375929002688807e+00	2.162302568429637404e+02	-8.893377377104311421e+00
8.321208654128775379e+03	-8.893363171516671883e+00	2.162303368515167676e+02	-8.893364306241341666e+00
8.321212121294722238e+03	-8.893353548063208436e+00	2.162306175398602761e+02	-8.893354369364958600e+00
8.321215588460669096e+03	-8.893347059034045543e+00	2.162310988967308560e+02	-8.893347566879256760e+00
8.321219055626615955e+03	-8.893343704697292296e+00	2.162317809030586204e+02	-8.893343899064719338e+00
8.321222522792562813e+03	-8.893343485197505061e+00	2.162326635319716388e+02	-8.893343366078251933e+00
8.321225989958509672e+03	-8.893346400555643072e+00	2.162337467487964773e+02	-8.893345967953177222e+00
8.321229457124456530e+03	-8.893352450669050668e+00	2.162350305110574027e+02	-8.893351704599202989e+00
8.321232924290403389e+03	-8.893361635311498148e+00	2.162365147684800490e+02	-8.893360575802446988e+00
8.321236391456348429e+03	-8.893373954133135584e+00	2.162381994629916449e+02	-8.893372581225431617e+00
8.321239858622295287e+03	-8.893389406660613616e+00	2.162400845287268965e+02	-8.893387720407146091e+00
8.321243325788242146e+03	-8.893407992296952003e+00	2.162421698920254585e+02	-8.893405992762986045e+00
8.321246792954189004e+03	-8.893429710321534287e+00	2.162444554714286369e+02	-8.893427397584691363e+00
8.321250260120135863e+03	-8.893454559890306754e+00	2.162469411776936852e+02	-8.893451934040545126e+00
8.321253727286082722e+03	-8.893482540035751782e+00	2.162496269137965328e+02	-8.893479601175380722e+00
8.321257194452029580e+03	-8.893513649666942911e+00	2.162525125749331210e+02	-8.893510397910606713e+00
8.321260661617976439e+03	-8.893547887569523525e+00	2.162555980485218754e+02	-8.893544323044210387e+00
8.321264128783923297e+03	-8.893585252405765473e+00	2.162588832142065769e+02	-8.893581375250795062e+00
8.321267595949870156e+03	-8.893625742714702298e+00	2.162623679438677584e+02	-8.893621553081727527e+00
8.321271063115817014e+03	-8.893669356911964030e+00	2.162660521016114501e+02	-8.893664854964958622e+00
8.321274530281763873e+03	-8.893716093290120028e+00	2.162699355437929398e+02	-8.893711279205366083e+00
8.321277997447708913e+03	-8.893765950018764244e+00	2.162740181190237934e+02	-8.893760823984843356e+00
8.321281464613655771e+03	-8.893818925144278964e+00	2.162782996681585814e+02	-8.893813487362082881e+00
8.321284931779602630e+03	-8.893875016590163440e+00	2.162827800243152296e+02	-8.893869267272878076e+00
8.321288398945549488e+03	-8.893934222157044545e+00	2.162874590128768659e+02	-8.893928161530132215e+00
8.321291866111496347e+03	-8.893996539522655453e+00	2.162923364514934406e+02	-8.893990167823872639e+00
8.321295333277443206e+03	-8.894061966242086115e+00	2.162974121500953402e+02	-8.894055283721437277e+00
8.321298800443390064e+03	-8.894130499747857854e+00	2.163026859109013458e+02	-8.894123506667597212e+00
8.321302267609336923e+03	-8.894202137349966009e+00	2.163081575284242035e+02	-8.894194833984613524e+00
8.321305734775283781e+03	-8.894276876236000717e+00	2.163138267894750584e+02	-8.894269262872304793e+00
8.321309201941230640e+03	-8.894354713471242846e+00	2.163196934731723786e+02	-8.894346790408167891e+00
8.321312669107177499e+03	-8.894435645998857609e+00	2.163257573509560814e+02	-8.894427413547580485e+00
8.321316136273124357e+03	-8.894519670639873254e+00	2.163320181865870211e+02	-8.894511129123788606e+00
8.321319603439069397e+03	-8.894606784093427976e+00	2.163384757361607456e+02	-8.894597933848098492e+00
8.321323070605016255e+03	-8.894696982936849849e+00	2.163451297481174720e+02	-8.894687824310024027e+00
8.321326537770963114e+03	-8.894790263625774074e+00	2.163519799632476577e+02	-8.894780796977361348e+00
8.321330004936909972e+03	-8.894886622494352579e+00	2.163590261147055855e+02	-8.894876848196391350e+00
8.321333472102856831e+03	-8.894986055755383703e+00	2.163662679280225802e+02	-8.894975974192060875e+00
8.321336939268803690e+03	-8.895088559500377912e+00	2.163737051211073208e+02	-8.895078171067996919e+00
8.321340406434750548e+03	-8.895194129699801167e+00	2.163813374042636610e+02	-8.895183434806751777e+00
8.321343873600697407e+03	-8.895302762203217029e+00	2.163891644802016287e+02	-8.895291761269978892e+00
8.321347340766644265e+03	-8.895414452739368372e+00	2.163971860440425701e+02	-8.895403146198502142e+00
8.321350807932591124e+03	-8.895529196916385217e+00	2.164054017833319676e+02	-8.895517585212502354e+00
8.321354275098537983e+03	-8.895646990221985462e+00	2.164138113780534241e+02	-8.895635073811723359e+00
8.321357742264484841e+03	-8.895767828023739554e+00	2.164224145006471645e+02	-8.895755607375747331e+00
8.321361209430429881e+03	-8.895891705569072272e+00	2.164312108160103492e+02	-8.895879181164001892e+00
8.321364676596376739e+03	-8.896018617985543386e+00	2.164401999815150930e+02	-8.896005790316028339e+00
8.321368143762323598e+03	-8.896148560281094575e+00	2.164493816470250351e+02	-8.896135429851726784e+00
8.321371610928270456e+03	-8.896281527344131135e+00	2.164587554549009667e+02	-8.896268094671437865e+00
8.321375078094217315e+03	-8.896417513943765343e+00	2.164683210400172584e+02	-8.896403779556196767e+00
8.321378545260164174e+03	-8.896556514730075804e+00	2.164780780297785725e+02	-8.896542479167976580e+00
8.321382012426111032e+03	-8.896698524234198047e+00	2.164880260441263999e+02	-8.896684188049798436e+00
8.321385479592057891e+03	-8.896843536868697555e+00	2.164981646955624228e+02	-8.896828900626070791e+00
8.321388946758004749e+03	-8.896991546927619510e+00	2.165084935891549378e+02	-8.896976611202692453e+00
8.321392413923951608e+03	-8.897142548586847610e+00	2.165190123225571028e+02	-8.897127313967336804e+00
8.321395881089898467e+03	-8.897296535904331449e+00	2.165297204860269176e+02	-8.897281002989741339e+00
8.321399348255845325e+03	-8.897453502820178883e+00	2.165406176624318277e+02	-8.897437672221798266e+00
8.321402815421790365e+03	-8.897613443157059265e+00	2.165517034272734520e+02	-8.897597315497904447e+00
8.321406282587737223e+03	-8.897776350620331343e+00	2.165629773486971885e+02	-8.897759926535131925e+00
8.321409749753684082e+03	-8.897942218798368330e+00	2.165744389875137870e+02	-8.897925498933547672e+00
8.321413216919630941e+03	-8.898111041162737322e+00	2.165860878972101489e+02	-8.898094026176384119e+00
8.321416684085577799e+03	-8.898282811068513709e+00	2.165979236239703596e+02	-8.898265501630355345e+00
8.321420151251524658e+03	-8.898457521754499666e+00	2.166099457066904677e+02	-8.898439918545888005e+00
8.321423618417471516e+03	-8.898635166343506597e+00	2.166221536769934914e+02	-8.898617270057359363e+00
8.321427085583418375e+03	-8.898815737842664220e+00	2.166345470592547429e+02	-8.898797549183477429e+00
8.321430552749365233e+03	-8.898999229143615963e+00	2.166471253706100697e+02	-8.898980748827407083e+00
8.321434019915312092e+03	-8.899185633022900888e+00	2.166598881209822309e+02	-8.899166861777189297e+00
8.321437487081258951e+03	-8.899374942142179279e+00	2.166728348130959603e+02	-8.899355880705966726e+00
8.321440954247205809e+03	-8.899567149048483117e+00	2.166859649424926602e+02	-8.899547798172209312e+00
8.321444421413150849e+03	-8.899762246174548252e+00	2.166992779975535086e+02	-8.899742606620078433e+00
