# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-3.040720080003794124e+00	3.489569295820664507e+01	-3.040723834001638703e+00
8.321205186962828520e+03	-3.040685433200574384e+00	3.489530223141247944e+01	-3.040688661145874327e+00
8.321208654128775379e+03	-3.040656047641423498e+00	3.489510853496347664e+01	-3.040658749406624395e+00
8.321212121294722238e+03	-3.040631924488009119e+00	3.489511187459873298e+01	-3.040634099966262660e+00
8.321215588460669096e+03	-3.040613064694981382e+00	3.489531224882458815e+01	-3.040614713800136482e+00
8.321219055626615955e+03	-3.040599469009954259e+00	3.489570964891615290e+01	-3.040600591676568598e+00
8.321222522792562813e+03	-3.040591137973445601e+00	3.489630405891639953e+01	-3.040591734156786519e+00
8.321225989958509672e+03	-3.040588071918872259e+00	3.489709545563739113e+01	-3.040588141594919414e+00
8.321229457124456530e+03	-3.040590270972540754e+00	3.489808380866134740e+01	-3.040589814137983016e+00
8.321232924290403389e+03	-3.040597735053626405e+00	3.489926908034122732e+01	-3.040596751725866742e+00
8.321236391456348429e+03	-3.040610463874197311e+00	3.490065122580261914e+01	-3.040608954091349236e+00
8.321239858622295287e+03	-3.040628456939204138e+00	3.490223019294455042e+01	-3.040626420760091708e+00
8.321243325788242146e+03	-3.040651713546503210e+00	3.490400592244127864e+01	-3.040649151050660137e+00
8.321246792954189004e+03	-3.040680232786879600e+00	3.490597834774391117e+01	-3.040677144074544813e+00
8.321250260120135863e+03	-3.040714013544077332e+00	3.490814739508218878e+01	-3.040710398736190534e+00
8.321253727286082722e+03	-3.040753054494885532e+00	3.491051298346856413e+01	-3.040748913733080094e+00
8.321257194452029580e+03	-3.040797354109137984e+00	3.491307502469876312e+01	-3.040792687555742280e+00
8.321260661617976439e+03	-3.040846910649802393e+00	3.491583342335516704e+01	-3.040841718487826473e+00
8.321264128783923297e+03	-3.040901722173026123e+00	3.491878807680935637e+01	-3.040896004606159941e+00
8.321267595949870156e+03	-3.040961786528231681e+00	3.492193887522537921e+01	-3.040955543780833548e+00
8.321271063115817014e+03	-3.041027101358195761e+00	3.492528570156322587e+01	-3.041020333675284792e+00
8.321274530281763873e+03	-3.041097664099132292e+00	3.492882843158180606e+01	-3.041090371746379528e+00
8.321277997447708913e+03	-3.041173471980794130e+00	3.493256693384265077e+01	-3.041165655244511434e+00
8.321281464613655771e+03	-3.041254522026590301e+00	3.493650106971406188e+01	-3.041246181213719701e+00
8.321284931779602630e+03	-3.041340811053699245e+00	3.494063069337510541e+01	-3.041331946491798721e+00
8.321288398945549488e+03	-3.041432335673174947e+00	3.494495565181941288e+01	-3.041422947710413105e+00
8.321291866111496347e+03	-3.041529092290092606e+00	3.494947578485949435e+01	-3.041519181295226026e+00
8.321295333277443206e+03	-3.041631077103672975e+00	3.495419092513152037e+01	-3.041620643466037777e+00
8.321298800443390064e+03	-3.041738286107451561e+00	3.495910089810042365e+01	-3.041727330236947413e+00
8.321302267609336923e+03	-3.041850715089420731e+00	3.496420552206456733e+01	-3.041839237416491315e+00
8.321305734775283781e+03	-3.041968359632208241e+00	3.496950460816170647e+01	-3.041956360607828813e+00
8.321309201941230640e+03	-3.042091215113229108e+00	3.497499796037339337e+01	-3.042078695208887851e+00
8.321312669107177499e+03	-3.042219276704873021e+00	3.498068537553083956e+01	-3.042206236412550169e+00
8.321316136273124357e+03	-3.042352539374689524e+00	3.498656664332115440e+01	-3.042338979206844041e+00
8.321319603439069397e+03	-3.042490997885593185e+00	3.499264154629294410e+01	-3.042476918375137007e+00
8.321323070605016255e+03	-3.042634646796060771e+00	3.499890985986272796e+01	-3.042620048496337937e+00
8.321326537770963114e+03	-3.042783480460331980e+00	3.500537135232107033e+01	-3.042768363945103971e+00
8.321330004936909972e+03	-3.042937493028646134e+00	3.501202578483948002e+01	-3.042921858892063014e+00
8.321333472102856831e+03	-3.043096678447450021e+00	3.501887291147662040e+01	-3.043080527304030447e+00
8.321336939268803690e+03	-3.043261030459653238e+00	3.502591247918608275e+01	-3.043244362944258707e+00
8.321340406434750548e+03	-3.043430542604863565e+00	3.503314422782331405e+01	-3.043413359372675320e+00
8.321343873600697407e+03	-3.043605208219636982e+00	3.504056789015288587e+01	-3.043587509946128478e+00
8.321347340766644265e+03	-3.043785020437741906e+00	3.504818319185644526e+01	-3.043766807818655273e+00
8.321350807932591124e+03	-3.043969972190411877e+00	3.505598985153972791e+01	-3.043951245941729500e+00
8.321354275098537983e+03	-3.044160056206624443e+00	3.506398758074104194e+01	-3.044140817064542315e+00
8.321357742264484841e+03	-3.044355265013389378e+00	3.507217608393924024e+01	-3.044335513734286014e+00
8.321361209430429881e+03	-3.044555590936054212e+00	3.508055505856315648e+01	-3.044535328296462673e+00
8.321364676596376739e+03	-3.044761026098561363e+00	3.508912419499839075e+01	-3.044740252895141275e+00
8.321368143762323598e+03	-3.044971562423785638e+00	3.509788317659723589e+01	-3.044950279473289001e+00
8.321371610928270456e+03	-3.045187191633839774e+00	3.510683167968743135e+01	-3.045165399773079429e+00
8.321375078094217315e+03	-3.045407905250396396e+00	3.511596937358151393e+01	-3.045385605336216717e+00
8.321378545260164174e+03	-3.045633694595022867e+00	3.512529592058616146e+01	-3.045610887504262010e+00
8.321382012426111032e+03	-3.045864550789515679e+00	3.513481097601186320e+01	-3.045841237418973169e+00
8.321385479592057891e+03	-3.046100464756244630e+00	3.514451418818269701e+01	-3.046076646022648049e+00
8.321388946758004749e+03	-3.046341427218516529e+00	3.515440519844650424e+01	-3.046317104058482883e+00
8.321392413923951608e+03	-3.046587428700906042e+00	3.516448364118454606e+01	-3.046562602070912007e+00
8.321395881089898467e+03	-3.046838459529629173e+00	3.517474914382124496e+01	-3.046813130405966685e+00
8.321399348255845325e+03	-3.047094509832952713e+00	3.518520132683671164e+01	-3.047068679211691666e+00
8.321402815421790365e+03	-3.047355569541561504e+00	3.519583980377682764e+01	-3.047329238438515109e+00
8.321406282587737223e+03	-3.047621628388942572e+00	3.520666418126376129e+01	-3.047594797839623393e+00
8.321409749753684082e+03	-3.047892675911783478e+00	3.521767405900749992e+01	-3.047865346971367462e+00
8.321413216919630941e+03	-3.048168701450377327e+00	3.522886902981692714e+01	-3.048140875193662058e+00
8.321416684085577799e+03	-3.048449694149046874e+00	3.524024867961176710e+01	-3.048421371670405389e+00
8.321420151251524658e+03	-3.048735642956573066e+00	3.525181258743498347e+01	-3.048706825369915663e+00
8.321423618417471516e+03	-3.049026536626608053e+00	3.526356032546389940e+01	-3.048997225065336103e+00
8.321427085583418375e+03	-3.049322363718141915e+00	3.527549145902378314e+01	-3.049292559335106567e+00
8.321430552749365233e+03	-3.049623112595885033e+00	3.528760554659780979e+01	-3.049592816563343689e+00
8.321434019915312092e+03	-3.049928771430777008e+00	3.529990213984163461e+01	-3.049897984940340923e+00
8.321437487081258951e+03	-3.050239328200439637e+00	3.531238078359638877e+01	-3.050208052463033948e+00
8.321440954247205809e+03	-3.050554770689627215e+00	3.532504101590091494e+01	-3.050523006935441650e+00
8.321444421413150849e+03	-3.050875086490725252e+00	3.533788236800582183e+01	-3.050842835969163946e+00
8.321447888579097707e+03	-3.051200263004206992e+00	3.535090436438625972e+01	-3.051167526983845413e+00
8.321451355745044566e+03	-3.051530287439137457e+00	3.536410652275576894e+01	-3.051497067207667335e+00
8.321454822910991425e+03	-3.051865146813669938e+00	3.537748835408048365e+01	-3.051831443677853972e+00
8.321458290076938283e+03	-3.052204827955558919e+00	3.539104936259327872e+01	-3.052170643241174375e+00
8.321461757242885142e+03	-3.052549317502655679e+00	3.540478904580759689e+01	-3.052514652554448205e+00
8.321465224408832000e+03	-3.052898601903427878e+00	3.541870689453197940e+01	-3.052863458085058657e+00
8.321468691574778859e+03	-3.053252667417497790e+00	3.543280239288493760e+01	-3.053217046111486255e+00
8.321472158740725718e+03	-3.053611500116183652e+00	3.544707501831055652e+01	-3.053575402723857302e+00
8.321475625906672576e+03	-3.053975085883034790e+00	3.546152424159296146e+01	-3.053938513824472345e+00
8.321479093072619435e+03	-3.054343410414381399e+00	3.547614952687202106e+01	-3.054306365128358181e+00
8.321482560238566293e+03	-3.054716459219891878e+00	3.549095033165889390e+01	-3.054678942163825628e+00
8.321486027404511333e+03	-3.055094217623130159e+00	3.550592610685141892e+01	-3.055056230273023310e+00
8.321489494570458191e+03	-3.055476670762128588e+00	3.552107629675011680e+01	-3.055438214612509640e+00
8.321492961736405050e+03	-3.055863803589976335e+00	3.553640033907502982e+01	-3.055824880153842571e+00
8.321496428902351909e+03	-3.056255600875407819e+00	3.555189766498192938e+01	-3.056216211684164019e+00
8.321499896068298767e+03	-3.056652047203394673e+00	3.556756769907926241e+01	-3.056612193806798050e+00
8.321503363234245626e+03	-3.057053126975697754e+00	3.558340985944285961e+01	-3.057012810941798442e+00
8.321506830400192484e+03	-3.057458824411527054e+00	3.559942355763495669e+01	-3.057418047326600163e+00
8.321510297566139343e+03	-3.057869123548154988e+00	3.561560819872159556e+01	-3.057827887016643320e+00
8.321513764732086202e+03	-3.058284008241528351e+00	3.563196318128963469e+01	-3.058242313885978891e+00
8.321517231898033060e+03	-3.058703462166903808e+00	3.564848789746480406e+01	-3.058661311627905555e+00
8.321520699063979919e+03	-3.059127468819453188e+00	3.566518173292818972e+01	-3.059084863755570982e+00
8.321524166229926777e+03	-3.059556011514975360e+00	3.568204406693729425e+01	-3.059512953602688601e+00
8.321527633395871817e+03	-3.059989073390455339e+00	3.569907427234064556e+01	-3.059945564324087375e+00
8.321531100561818675e+03	-3.060426637404799255e+00	3.571627171559945424e+01	-3.060382678896456543e+00
8.321534567727765534e+03	-3.060868686339456080e+00	3.573363575680482995e+01	-3.060824280118961127e+00
8.321538034893712393e+03	-3.061315202799100632e+00	3.575116574969692351e+01	-3.061270350613920499e+00
8.321541502059659251e+03	-3.061766169212298827e+00	3.576886104168406177e+01	-3.061720872827482509e+00
8.321544969225606110e+03	-3.062221567832218216e+00	3.578672097386257889e+01	-3.062175829030321594e+00
8.321548436391552968e+03	-3.062681380737303893e+00	3.580474488103651254e+01	-3.062635201318326228e+00
8.321551903557499827e+03	-3.063145589831970383e+00	3.582293209173659676e+01	-3.063098971613279708e+00
8.321555370723446686e+03	-3.063614176847337944e+00	3.584128192824188375e+01	-3.063567121663603565e+00
8.321558837889393544e+03	-3.064087123341888930e+00	3.585979370659763532e+01	-3.064039633045008593e+00
8.321562305055340403e+03	-3.064564410702235620e+00	3.587846673663779740e+01	-3.064516487161261349e+00
8.321565772221287261e+03	-3.065046020143836092e+00	3.589730032200541388e+01	-3.064997665244904468e+00
8.321569239387232301e+03	-3.065531932711727414e+00	3.591629376017322528e+01	-3.065483148357980969e+00
8.321572706553179160e+03	-3.066022129281241959e+00	3.593544634246462266e+01	-3.065972917392764341e+00
8.321576173719126018e+03	-3.066516590558775679e+00	3.595475735407502071e+01	-3.066466953072507273e+00
8.321579640885072877e+03	-3.067015297082543945e+00	3.597422607409416884e+01	-3.066965235952210378e+00
8.321583108051019735e+03	-3.067518229223324511e+00	3.599385177552714765e+01	-3.067467746419361596e+00
8.321586575216966594e+03	-3.068025367185229335e+00	3.601363372531653795e+01	-3.067974464694702252e+00
8.321590042382913452e+03	-3.068536691006481298e+00	3.603357118436495199e+01	-3.068485370833011316e+00
8.321593509548860311e+03	-3.069052180560196685e+00	3.605366340755755061e+01	-3.069000444723879895e+00
8.321596976714807170e+03	-3.069571815555147243e+00	3.607390964378388531e+01	-3.069519666092478616e+00
8.321600443880754028e+03	-3.070095575536578192e+00	3.609430913596177248e+01	-3.070043014500369427e+00
8.321603911046700887e+03	-3.070623439887011585e+00	3.611486112106049973e+01	-3.070570469346311171e+00
8.321607378212647745e+03	-3.071155387827019467e+00	3.613556483012316534e+01	-3.071102009867034521e+00
8.321610845378592785e+03	-3.071691398416048102e+00	3.615641948829057384e+01	-3.071637615138060884e+00
8.321614312544539644e+03	-3.072231450553247978e+00	3.617742431482555787e+01	-3.072177264074533731e+00
8.321617779710486502e+03	-3.072775522978288265e+00	3.619857852313653979e+01	-3.072720935432032618e+00
8.321621246876433361e+03	-3.073323594272191706e+00	3.621988132080206668e+01	-3.073268607807408070e+00
8.321624714042380219e+03	-3.073875642858163726e+00	3.624133190959488360e+01	-3.073820259639608921e+00
8.321628181208327078e+03	-3.074431647002433543e+00	3.626292948550661066e+01	-3.074375869210525192e+00
8.321631648374273936e+03	-3.074991584815114365e+00	3.628467323877293893e+01	-3.074935414645842080e+00
8.321635115540220795e+03	-3.075555434251037834e+00	3.630656235389800912e+01	-3.075498873915881060e+00
8.321638582706167654e+03	-3.076123173110643538e+00	3.632859600968081537e+01	-3.076066224836480512e+00
8.321642049872114512e+03	-3.076694779040826333e+00	3.635077337924023055e+01	-3.076637445069854593e+00
8.321645517038061371e+03	-3.077270229535802315e+00	3.637309363004001739e+01	-3.077212512125443666e+00
8.321648984204008229e+03	-3.077849501938005883e+00	3.639555592391586458e+01	-3.077791403360822908e+00
8.321652451369953269e+03	-3.078432573438990350e+00	3.641815941710198956e+01	-3.078374095982591374e+00
8.321655918535900128e+03	-3.079019421080277930e+00	3.644090326025629167e+01	-3.078960567047237085e+00
8.321659385701846986e+03	-3.079610021754276783e+00	3.646378659848743098e+01	-3.079550793462038083e+00
8.321662852867793845e+03	-3.080204352205186513e+00	3.648680857138186440e+01	-3.080144751985972373e+00
8.321666320033740703e+03	-3.080802389029901001e+00	3.650996831303094581e+01	-3.080742419230626972e+00
8.321669787199687562e+03	-3.081404108678904574e+00	3.653326495205723745e+01	-3.081343771661081643e+00
8.321673254365634421e+03	-3.082009487457252117e+00	3.655669761164429588e+01	-3.081948785596893448e+00
8.321676721531581279e+03	-3.082618501525436816e+00	3.658026540956279860e+01	-3.082557437212973817e+00
8.321680188697528138e+03	-3.083231126900344954e+00	3.660396745819851105e+01	-3.083169702540522028e+00
8.321683655863474996e+03	-3.083847339456214254e+00	3.662780286458194468e+01	-3.083785557468001759e+00
8.321687123029421855e+03	-3.084467114925538933e+00	3.665177073041511591e+01	-3.084404977742037257e+00
