# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-5.320297795356901283e+00	8.145495829763193285e+01	-5.320301588115938785e+00
1.630439347505572005e+04	-5.320264453819734563e+00	8.145548863666877537e+01	-5.320267412727496925e+00
1.630441521418614684e+04	-5.320239451585452528e+00	8.145641710190082563e+01	-5.320241576503622838e+00
1.630443695331657364e+04	-5.320222789841260180e+00	8.145774366080361517e+01	-5.320224080667153466e+00
1.630445869244700043e+04	-5.320214469418034220e+00	8.145946826477593561e+01	-5.320214926084596563e+00
1.630448043157742541e+04	-5.320214490790237782e+00	8.146159084914086179e+01	-5.320214113266064082e+00
1.630450217070785220e+04	-5.320222854075934649e+00	8.146411133314870767e+01	-5.320221642365257964e+00
1.630452390983827900e+04	-5.320239559036700427e+00	8.146702961997790737e+01	-5.320237513179407962e+00
1.630454564896870579e+04	-5.320264605077629660e+00	8.147034559673697629e+01	-5.320261725149249443e+00
1.630456738809913077e+04	-5.320297991247379343e+00	8.147405913447103387e+01	-5.320294277359085555e+00
1.630458912722955756e+04	-5.320339716238167149e+00	8.147817008816417683e+01	-5.320335168536777459e+00
1.630461086635998436e+04	-5.320389778385865576e+00	8.148267829674624352e+01	-5.320384397053826042e+00
1.630463260549041115e+04	-5.320448175670000168e+00	8.148758358309643768e+01	-5.320441960925392344e+00
1.630465434462083795e+04	-5.320514905713878306e+00	8.149288575405026336e+01	-5.320507857810397923e+00
1.630467608375126292e+04	-5.320589965784676245e+00	8.149858460040695718e+01	-5.320582085011626994e+00
1.630469782288168972e+04	-5.320673352793548361e+00	8.150467989693606796e+01	-5.320664639475833013e+00
1.630471956201211651e+04	-5.320765063295753272e+00	8.151117140238534375e+01	-5.320755517793857692e+00
1.630474130114254331e+04	-5.320865093490837694e+00	8.151805885949067942e+01	-5.320854716200811296e+00
1.630476304027296828e+04	-5.320973439222782986e+00	8.152534199498461476e+01	-5.320962230576219198e+00
1.630478477940339508e+04	-5.321090095980204104e+00	8.153302051960740471e+01	-5.321078056444230597e+00
