# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	-8.757971311279277415e+00	1.864153052183429509e+02	-8.757974130570268301e+00
1.630439347505572005e+04	-8.757946663774994533e+00	1.864158681991103492e+02	-8.757948838430188232e+00
1.630441521418614684e+04	-8.757928463186743784e+00	1.864168260152603409e+02	-8.757929993108605871e+00
1.630443695331657364e+04	-8.757916710345435618e+00	1.864181786312242082e+02	-8.757917595462709315e+00
1.630445869244700043e+04	-8.757911405818950001e+00	1.864199259957627248e+02	-8.757911646086681046e+00
1.630448043157742541e+04	-8.757912549912189704e+00	1.864220680419715279e+02	-8.757912145311715690e+00
1.630450217070785220e+04	-8.757920142667236618e+00	1.864246046872954992e+02	-8.757919093206183447e+00
1.630452390983827900e+04	-8.757934183863255839e+00	1.864275358335263775e+02	-8.757932489575544821e+00
1.630454564896870579e+04	-8.757954673016287828e+00	1.864308613667925840e+02	-8.757952333962141012e+00
1.630456738809913077e+04	-8.757981609379562826e+00	1.864345811575822722e+02	-8.757978625645494120e+00
1.630458912722955756e+04	-8.758014991943408489e+00	1.864386950607392066e+02	-8.758011363642204117e+00
1.630461086635998436e+04	-8.758054819435214355e+00	1.864432029154679071e+02	-8.758050546705975492e+00
1.630463260549041115e+04	-8.758101090319584614e+00	1.864481045453397599e+02	-8.758096173327674094e+00
1.630465434462083795e+04	-8.758153802798277709e+00	1.864533997582969107e+02	-8.758148241735341344e+00
1.630467608375126292e+04	-8.758212954810352002e+00	1.864590883466620994e+02	-8.758206749894307919e+00
1.630469782288168972e+04	-8.758278544032306101e+00	1.864651700871486355e+02	-8.758271695507310994e+00
1.630471956201211651e+04	-8.758350567878032678e+00	1.864716447408643774e+02	-8.758343076014513784e+00
1.630474130114254331e+04	-8.758429023498957022e+00	1.864785120533183829e+02	-8.758420888593587250e+00
1.630476304027296828e+04	-8.758513907784113428e+00	1.864857717544284981e+02	-8.758505130159788266e+00
1.630478477940339508e+04	-8.758605217360369011e+00	1.864934235585391207e+02	-8.758595797366197644e+00
1.630480651853382187e+04	-8.758702948592459236e+00	1.865014671644241275e+02	-8.758692886603757444e+00
1.630482825766424867e+04	-8.758807097583188650e+00	1.865099022553021655e+02	-8.758796394001455710e+00
1.630484999679467364e+04	-8.758917660173576536e+00	1.865187284988476506e+02	-8.758906315426491673e+00
1.630487173592510044e+04	-8.759034631943013238e+00	1.865279455472003747e+02	-8.759022646484400099e+00
1.630489347505552723e+04	-8.759158008209480428e+00	1.865375530369838373e+02	-8.759145382519305301e+00
1.630491521418595403e+04	-8.759287784029773150e+00	1.865475505893172397e+02	-8.759274518614098781e+00
1.630493695331637900e+04	-8.759423954199567319e+00	1.865579378098256313e+02	-8.759410049590574232e+00
1.630495869244680580e+04	-8.759566513253810527e+00	1.865687142886602601e+02	-8.759551970009733068e+00
1.630498043157723259e+04	-8.759715455466604794e+00	1.865798796004977191e+02	-8.759700274171759560e+00
1.630500217070765939e+04	-8.759870774851730602e+00	1.865914333045678006e+02	-8.759854956116441826e+00
1.630502390983808436e+04	-8.760032465162938209e+00	1.866033749446783077e+02	-8.760016009623537769e+00
1.630504564896851116e+04	-8.760200519894105753e+00	1.866157040492212786e+02	-8.760183428212876322e+00
1.630506738809893795e+04	-8.760374932279637150e+00	1.866284201312037965e+02	-8.760357205144824633e+00
1.630508912722936475e+04	-8.760555695294359069e+00	1.866415226882382683e+02	-8.760537333420142403e+00
1.630511086635978972e+04	-8.760742801654128442e+00	1.866550112025807096e+02	-8.760723805780568085e+00
1.630513260549021652e+04	-8.760936243816166424e+00	1.866688851411531402e+02	-8.760916614709167050e+00
1.630515434462064331e+04	-8.761136013979360371e+00	1.866831439555647592e+02	-8.761115752430660208e+00
1.630517608375107011e+04	-8.761342104084382854e+00	1.866977870821172303e+02	-8.761321210911521717e+00
1.630519782288149690e+04	-8.761554505814032723e+00	1.867128139418265675e+02	-8.761532981860316482e+00
1.630521956201192188e+04	-8.761773210593842620e+00	1.867282239404598556e+02	-8.761751056728286358e+00
1.630524130114234868e+04	-8.761998209592313458e+00	1.867440164685539230e+02	-8.761975426709636139e+00
