# time(us)	tip(nm)	Fts(nN)	Xb(nm)
5.200752721010105233e+03	4.644517975901056417e+00	-1.153015425746366229e-02	-5.359962137421393491e-01
5.200756188176042997e+03	4.681931281275324430e+00	-1.137162527894111305e-02	-5.359340863738293326e-01
5.200759655341981670e+03	4.719371374658634544e+00	-1.121623126043407026e-02	-5.358722738831349641e-01
5.200763122507919434e+03	4.756836751967574273e+00	-1.106389702756622496e-02	-5.358107727428099709e-01
5.200766589673857197e+03	4.794325908040197426e+00	-1.091454952365994088e-02	-5.357495794790931853e-01
5.200770056839795870e+03	4.831837336704401409e+00	-1.076811774174846886e-02	-5.356886906708318019e-01
5.200773524005733634e+03	4.869369530846334726e+00	-1.062453265903152630e-02	-5.356281029486182899e-01
5.200776991171671398e+03	4.906920982478909288e+00	-1.048372717367745260e-02	-5.355678129939431820e-01
5.200780458337609161e+03	4.944490182810319823e+00	-1.034563604387920763e-02	-5.355078175383624073e-01
5.200783925503547835e+03	4.982075622312640562e+00	-1.021019582907550100e-02	-5.354481133626762812e-01
5.200787392669485598e+03	5.019675790790456560e+00	-1.007734483325207521e-02	-5.353886972961228174e-01
5.200790859835423362e+03	5.057289177449528772e+00	-9.947023050241992140e-03	-5.353295662155884704e-01
5.200794327001362035e+03	5.094914270965500869e+00	-9.819172110947007800e-03	-5.352707170448244289e-01
5.200797794167299799e+03	5.132549559552618490e+00	-9.693735232405655683e-03	-5.352121467536837818e-01
5.200801261333237562e+03	5.170193531032484913e+00	-9.570657168636561088e-03	-5.351538523573666772e-01
5.200804728499175326e+03	5.207844672902817607e+00	-9.449884163188797953e-03	-5.350958309156791382e-01
5.200808195665113999e+03	5.245501472406225218e+00	-9.331363903333710422e-03	-5.350380795323048666e-01
5.200811662831051763e+03	5.283162416598980116e+00	-9.215045475835570432e-03	-5.349805953540877068e-01
5.200815129996989526e+03	5.320825992419801587e+00	-9.100879324240909382e-03	-5.349233755703288740e-01
5.200818597162928199e+03	5.358490686758618615e+00	-8.988817207628960540e-03	-5.348664174120938419e-01
5.200822064328865963e+03	5.396154986525329100e+00	-8.878812160767989015e-03	-5.348097181515294452e-01
5.200825531494803727e+03	5.433817378718542201e+00	-8.770818455624574198e-03	-5.347532751011954133e-01
5.200828998660742400e+03	5.471476350494287821e+00	-8.664791564175110955e-03	-5.346970856134048988e-01
5.200832465826680163e+03	5.509130389234711878e+00	-8.560688122470780370e-03	-5.346411470795781051e-01
5.200835932992617927e+03	5.546777982616725389e+00	-8.458465895909419649e-03	-5.345854569296039083e-01
5.200839400158555691e+03	5.584417618680620699e+00	-8.358083745669396547e-03	-5.345300126312139133e-01
5.200842867324494364e+03	5.622047785898639738e+00	-8.259501596262599013e-03	-5.344748116893661694e-01
5.200846334490432127e+03	5.659666973243492549e+00	-8.162680404165239753e-03	-5.344198516456406534e-01
5.200849801656369891e+03	5.697273670256818967e+00	-8.067582127486977797e-03	-5.343651300776423030e-01
5.200853268822308564e+03	5.734866367117592567e+00	-7.974169696640279886e-03	-5.343106445984153741e-01
5.200856735988246328e+03	5.772443554710453562e+00	-7.882406985973667082e-03	-5.342563928558694553e-01
5.200860203154184092e+03	5.810003724693976856e+00	-7.792258786333727122e-03	-5.342023725322100347e-01
5.200863670320122765e+03	5.847545369568845963e+00	-7.703690778522358576e-03	-5.341485813433852758e-01
5.200867137486060528e+03	5.885066982745962960e+00	-7.616669507616921977e-03	-5.340950170385340146e-01
5.200870604651998292e+03	5.922567058614461644e+00	-7.531162358122241163e-03	-5.340416773994511868e-01
5.200874071817936056e+03	5.960044092609628308e+00	-7.447137529924745952e-03	-5.339885602400552544e-01
5.200877538983874729e+03	5.997496581280728378e+00	-7.364564015020044763e-03	-5.339356634058700646e-01
5.200881006149812492e+03	6.034923022358713141e+00	-7.283411574986481223e-03	-5.338829847735104828e-01
5.200884473315750256e+03	6.072321914823836764e+00	-7.203650719178176023e-03	-5.338305222501796843e-01
5.200887940481688929e+03	6.109691758973148978e+00	-7.125252683612168063e-03	-5.337782737731742166e-01
5.200891407647626693e+03	6.147031056487869627e+00	-7.048189410525249055e-03	-5.337262373093959456e-01
