# time(us)	tip(nm)	Fts(nN)	Xb(nm)
2.608696032510011719e+04	-5.040498446290451540e+01	-8.048298963743558687e+00	-5.040504679736486793e+01
2.608696379226604404e+04	-5.040436271841570459e+01	-8.048348145775804596e+00	-5.040442476157789997e+01
2.608696725943197453e+04	-5.040374390038763153e+01	-8.048199130034369375e+00	-5.040380564980264211e+01
2.608697072659790501e+04	-5.040312803324665936e+01	-8.047851925304996712e+00	-5.040318948647708197e+01
2.608697419376383550e+04	-5.040251514130275723e+01	-8.047306548153963845e+00	-5.040257629592287003e+01
2.608697766092976235e+04	-5.040190524874844868e+01	-8.046563022953492350e+00	-5.040196610234429642e+01
2.608698112809569284e+04	-5.040129837965787374e+01	-8.045621381870091682e+00	-5.040135892982740984e+01
2.608698459526162333e+04	-5.040069455798587938e+01	-8.044481664854123082e+00	-5.040075480233900862e+01
2.608698806242755018e+04	-5.040009380756701063e+01	-8.043143919652413487e+00	-5.040015374372571699e+01
2.608699152959348066e+04	-5.039949615211462230e+01	-8.041608201799837374e+00	-5.039955577771305428e+01
2.608699499675941115e+04	-5.039890161521991985e+01	-8.039874574611143743e+00	-5.039896092790448279e+01
2.608699846392533800e+04	-5.039831022035102848e+01	-8.037943109194653601e+00	-5.039836921778047696e+01
2.608700193109126849e+04	-5.039772199085208371e+01	-8.035813884424594988e+00	-5.039778067069760681e+01
2.608700539825719898e+04	-5.039713694994229343e+01	-8.033486986960907572e+00	-5.039719530988760710e+01
2.608700886542312583e+04	-5.039655512071502130e+01	-8.030962511226595879e+00	-5.039661315845648204e+01
2.608701233258905631e+04	-5.039597652613686307e+01	-8.028240559421623956e+00	-5.039603423938355320e+01
2.608701579975498680e+04	-5.039540118904680810e+01	-8.025321241500749991e+00	-5.039545857552059260e+01
2.608701926692091365e+04	-5.039482913215524462e+01	-8.022204675185241385e+00	-5.039488618959089195e+01
2.608702273408684414e+04	-5.039426037804311420e+01	-8.018890985944397087e+00	-5.039431710418838861e+01
2.608702620125277463e+04	-5.039369494916105197e+01	-8.015380306993989734e+00	-5.039375134177676330e+01
2.608702966841870511e+04	-5.039313286782839896e+01	-8.011672779298800506e+00	-5.039318892468855893e+01
2.608703313558463196e+04	-5.039257415623242053e+01	-8.007768551556058156e+00	-5.039262987512427827e+01
2.608703660275056245e+04	-5.039201883642742530e+01	-8.003667780190687253e+00	-5.039207421515155261e+01
2.608704006991649294e+04	-5.039146693033381297e+01	-7.999370629360019969e+00	-5.039152196670420381e+01
2.608704353708241979e+04	-5.039091845973727857e+01	-7.994877270923496759e+00	-5.039097315158147694e+01
2.608704700424835028e+04	-5.039037344628795267e+01	-7.990187884469254875e+00	-5.039042779144705264e+01
2.608705047141428076e+04	-5.038983191149953456e+01	-7.985302657270971771e+00	-5.038988590782832233e+01
2.608705393858020761e+04	-5.038929387674837557e+01	-7.980221784307347299e+00	-5.038934752211544321e+01
2.608705740574613810e+04	-5.038875936327278993e+01	-7.974945468245421054e+00	-5.038881265556052114e+01
2.608706087291206859e+04	-5.038822839217206706e+01	-7.969473919412500607e+00	-5.038828132927682901e+01
2.608706434007799544e+04	-5.038770098440571843e+01	-7.963807355833785628e+00	-5.038775356423786178e+01
2.608706780724392593e+04	-5.038717716079262487e+01	-7.957946003169807270e+00	-5.038722938127661877e+01
2.608707127440985641e+04	-5.038665694201023371e+01	-7.951890094742119608e+00	-5.038670880108471550e+01
2.608707474157578690e+04	-5.038614034859369895e+01	-7.945639871523217046e+00	-5.038619184421158081e+01
2.608707820874171375e+04	-5.038562740093513526e+01	-7.939195582097578807e+00	-5.038567853106368233e+01
2.608708167590764424e+04	-5.038511811928276529e+01	-7.932557482695148821e+00	-5.038516888190363119e+01
2.608708514307357473e+04	-5.038461252374012389e+01	-7.925725837137093777e+00	-5.038466291684949994e+01
2.608708861023950158e+04	-5.038411063426529779e+01	-7.918700916857082106e+00	-5.038416065587394144e+01
2.608709207740543206e+04	-5.038361247067010851e+01	-7.911483000877685967e+00	-5.038366211880344281e+01
2.608709554457136255e+04	-5.038311805261932363e+01	-7.904072375799549910e+00	-5.038316732531750120e+01
2.608709901173728940e+04	-5.038262739962991077e+01	-7.896469335782791532e+00	-5.038267629494792033e+01
2.608710247890321989e+04	-5.038214053107024881e+01	-7.888674182553589098e+00	-5.038218904707796497e+01
2.608710594606915038e+04	-5.038165746615938190e+01	-7.880687225379966243e+00	-5.038170560094162198e+01
2.608710941323507723e+04	-5.038117822396620227e+01	-7.872508781052378168e+00	-5.038122597562287552e+01
2.608711288040100771e+04	-5.038070282340879658e+01	-7.864139173885593692e+00	-5.038075019005488997e+01
2.608711634756693820e+04	-5.038023128325360034e+01	-7.855578735701469917e+00	-5.038027826301931356e+01
2.608711981473286505e+04	-5.037976362211473003e+01	-7.846827805804512224e+00	-5.037981021314552521e+01
2.608712328189879554e+04	-5.037929985845319436e+01	-7.837886730981825423e+00	-5.037934605890990269e+01
2.608712674906472603e+04	-5.037884001057621219e+01	-7.828755865490191646e+00	-5.037888581863504101e+01
2.608713021623065652e+04	-5.037838409663645933e+01	-7.819435571027282705e+00	-5.037842951048911999e+01
2.608713368339658336e+04	-5.037793213463136510e+01	-7.809926216736780447e+00	-5.037797715248511565e+01
2.608713715056251385e+04	-5.037748414240240891e+01	-7.800228179166798448e+00	-5.037752876248013933e+01
2.608714061772844434e+04	-5.037704013763438837e+01	-7.790341842286887974e+00	-5.037708435817467745e+01
2.608714408489437119e+04	-5.037660013785472302e+01	-7.780267597447572570e+00	-5.037664395711195198e+01
2.608714755206030168e+04	-5.037616416043283607e+01	-7.770005843380786814e+00	-5.037620757667716731e+01
2.608715101922623217e+04	-5.037573222257935868e+01	-7.759556986169325654e+00	-5.037577523409689917e+01
2.608715448639215901e+04	-5.037530434134549751e+01	-7.748921439241962972e+00	-5.037534694643834854e+01
2.608715795355808950e+04	-5.037488053362242368e+01	-7.738099623358622559e+00	-5.037492273060866665e+01
2.608716142072401999e+04	-5.037446081614051252e+01	-7.727091966577233073e+00	-5.037450260335436525e+01
2.608716488788994684e+04	-5.037404520546871822e+01	-7.715898904257167956e+00	-5.037408658126057048e+01
2.608716835505587733e+04	-5.037363371801392020e+01	-7.704520879031751868e+00	-5.037367468075039767e+01
2.608717182222180782e+04	-5.037322637002031200e+01	-7.692958340790406524e+00	-5.037326691808432599e+01
2.608717528938773830e+04	-5.037282317756867656e+01	-7.681211746657255368e+00	-5.037286330935953060e+01
2.608717875655366515e+04	-5.037242415657583194e+01	-7.669281560988575386e+00	-5.037246387050923602e+01
2.608718222371959564e+04	-5.037202932279396350e+01	-7.657168255332041262e+00	-5.037206861730213348e+01
2.608718569088552613e+04	-5.037163869181001274e+01	-7.644872308432437258e+00	-5.037167756534169172e+01
2.608718915805145298e+04	-5.037125227904506630e+01	-7.632394206181368546e+00	-5.037129073006565250e+01
2.608719262521738347e+04	-5.037087009975373064e+01	-7.619734441638569500e+00	-5.037090812674524187e+01
2.608719609238331395e+04	-5.037049216902353521e+01	-7.606893514964708558e+00	-5.037052977048477942e+01
2.608719955954924080e+04	-5.037011850177436401e+01	-7.593871933456529888e+00	-5.037015567622088952e+01
2.608720302671517129e+04	-5.036974911275782318e+01	-7.580670211470388331e+00	-5.036978585872206793e+01
2.608720649388110178e+04	-5.036938401655667263e+01	-7.567288870447331561e+00	-5.036942033258798546e+01
2.608720996104702863e+04	-5.036902322758429307e+01	-7.553728438861782912e+00	-5.036905911224896926e+01
2.608721342821295912e+04	-5.036866676008404653e+01	-7.539989452223227140e+00	-5.036870221196540598e+01
2.608721689537888960e+04	-5.036831462812877902e+01	-7.526072453030756115e+00	-5.036834964582724439e+01
2.608722036254482009e+04	-5.036796684562020943e+01	-7.511977990784003190e+00	-5.036800142775331324e+01
2.608722382971074694e+04	-5.036762342628841793e+01	-7.497706621932513471e+00	-5.036765757149088074e+01
2.608722729687667743e+04	-5.036728438369129890e+01	-7.483258909857557484e+00	-5.036731809061510745e+01
2.608723076404260792e+04	-5.036694973121398533e+01	-7.468635424871150619e+00	-5.036698299852842098e+01
2.608723423120853477e+04	-5.036661948206840833e+01	-7.453836744165488248e+00	-5.036665230846008967e+01
2.608723769837446525e+04	-5.036629364929268604e+01	-7.438863451816736472e+00	-5.036632603346562576e+01
2.608724116554039574e+04	-5.036597224575065468e+01	-7.423716138734593351e+00	-5.036600418642633059e+01
2.608724463270632259e+04	-5.036565528413134984e+01	-7.408395402665079565e+00	-5.036568678004873334e+01
2.608724809987225308e+04	-5.036534277694848782e+01	-7.392901848149996624e+00	-5.036537382686411490e+01
2.608725156703818357e+04	-5.036503473654001795e+01	-7.377236086512849234e+00	-5.036506533922801765e+01
2.608725503420411042e+04	-5.036473117506759678e+01	-7.361398735818334593e+00	-5.036476132931976224e+01
2.608725850137004090e+04	-5.036443210451611208e+01	-7.345390420877905946e+00	-5.036446180914190762e+01
2.608726196853597139e+04	-5.036413753669322091e+01	-7.329211773192639612e+00	-5.036416679051986733e+01
2.608726543570189824e+04	-5.036384748322887361e+01	-7.312863430945506060e+00	-5.036387628510139791e+01
2.608726890286782873e+04	-5.036356195557488036e+01	-7.296346038976790460e+00	-5.036359030435612283e+01
2.608727237003375922e+04	-5.036328096500439955e+01	-7.279660248760964514e+00	-5.036330885957509196e+01
2.608727583719968970e+04	-5.036300452261156835e+01	-7.262806718355746760e+00	-5.036303196187037656e+01
2.608727930436561655e+04	-5.036273263931099109e+01	-7.245786112421281899e+00	-5.036275962217455060e+01
2.608728277153154704e+04	-5.036246532583739111e+01	-7.228599102156044509e+00	-5.036249185124032124e+01
