# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	4.010272585682030488e+00	-1.591791639899666410e-04	-4.155686209272001008e+01
1.630439347505572005e+04	4.070181480539224239e+00	-1.587789307529525378e-04	-4.155447489588242860e+01
1.630441521418614684e+04	4.128908381184754006e+00	-1.583883225738726987e-04	-4.155209165332421151e+01
1.630443695331657364e+04	4.186428851529073292e+00	-1.580074103539218970e-04	-4.154971234694597371e+01
1.630445869244700043e+04	4.242718418889094067e+00	-1.576362657776597610e-04	-4.154733695875549415e+01
1.630448043157742541e+04	4.297752755345070064e+00	-1.572749601776063681e-04	-4.154496547086677793e+01
1.630450217070785220e+04	4.351507864051934682e+00	-1.569235633895639797e-04	-4.154259786549928180e+01
1.630452390983827900e+04	4.403960268363642072e+00	-1.565821426114970196e-04	-4.154023412497704726e+01
1.630454564896870579e+04	4.455087201584442269e+00	-1.562507612786321232e-04	-4.153787423172794036e+01
1.630456738809913077e+04	4.504866795144753411e+00	-1.559294779671297870e-04	-4.153551816828282739e+01
1.630458912722955756e+04	4.553278263006931503e+00	-1.556183453382566615e-04	-4.153316591727478624e+01
1.630461086635998436e+04	4.600302080143864103e+00	-1.553174091344250191e-04	-4.153081746143831054e+01
1.630463260549041115e+04	4.645920152994417407e+00	-1.550267072378134548e-04	-4.152847278360862049e+01
1.630465434462083795e+04	4.690115979887647946e+00	-1.547462688015171085e-04	-4.152613186672074619e+01
1.630467608375126292e+04	4.732874799539569466e+00	-1.544761134623248114e-04	-4.152379469380893795e+01
1.630469782288168972e+04	4.774183725861687932e+00	-1.542162506432908601e-04	-4.152146124800581362e+01
1.630471956201211651e+04	4.814031867476553650e+00	-1.539666789532649030e-04	-4.151913151254170486e+01
1.630474130114254331e+04	4.852410430511448602e+00	-1.537273856894922936e-04	-4.151680547074380456e+01
1.630476304027296828e+04	4.889312803435414523e+00	-1.534983464482799626e-04	-4.151448310603561254e+01
1.630478477940339508e+04	4.924734622911939752e+00	-1.532795248475942395e-04	-4.151216440193610424e+01
1.630480651853382187e+04	4.958673819861728838e+00	-1.530708723642735614e-04	-4.150984934205902732e+01
1.630482825766424867e+04	4.991130645159688406e+00	-1.528723282873622428e-04	-4.150753791011231186e+01
1.630484999679467364e+04	5.022107674628230711e+00	-1.526838197878778013e-04	-4.150523008989726748e+01
1.630487173592510044e+04	5.051609793230804613e+00	-1.525052621041334184e-04	-4.150292586530795091e+01
1.630489347505552723e+04	5.079644158612431681e+00	-1.523365588405624620e-04	-4.150062522033048396e+01
1.630491521418595403e+04	5.106220144375292591e+00	-1.521776023768406047e-04	-4.149832813904243523e+01
1.630493695331637900e+04	5.131349263713440578e+00	-1.520282743829813035e-04	-4.149603460561205281e+01
1.630495869244680580e+04	5.155045074260250715e+00	-1.518884464349977816e-04	-4.149374460429775269e+01
1.630498043157723259e+04	5.177323065220472031e+00	-1.517579807246988838e-04	-4.149145811944740814e+01
1.630500217070765939e+04	5.198200528063993353e+00	-1.516367308562191279e-04	-4.148917513549760372e+01
1.630502390983808436e+04	5.217696412249092752e+00	-1.515245427209777182e-04	-4.148689563697320892e+01
1.630504564896851116e+04	5.235831167614637849e+00	-1.514212554419465113e-04	-4.148461960848662500e+01
1.630506738809893795e+04	5.252626575233675155e+00	-1.513267023773640823e-04	-4.148234703473723783e+01
1.630508912722936475e+04	5.268105568651000326e+00	-1.512407121733967208e-04	-4.148007790051070032e+01
1.630511086635978972e+04	5.282292047535047885e+00	-1.511631098547033532e-04	-4.147781219067842073e+01
1.630513260549021652e+04	5.295210685857116850e+00	-1.510937179414354532e-04	-4.147554989019699434e+01
1.630515434462064331e+04	5.306886736768082535e+00	-1.510323575808906246e-04	-4.147329098410746440e+01
1.630517608375107011e+04	5.317345836374076207e+00	-1.509788496818407458e-04	-4.147103545753486031e+01
1.630519782288149690e+04	5.326613808616531998e+00	-1.509330160394980851e-04	-4.146878329568765054e+01
