# time(us)	tip(nm)	Fts(nN)	Xb(nm)
1.630437173592529507e+04	2.343317291182604833e+02	-5.680642714366561153e-06	-7.848908927508401412e+00
1.630439347505572005e+04	2.357669912098378973e+02	-5.613952835071874201e-06	-7.848157492931275847e+00
1.630441521418614684e+04	2.372017633192309916e+02	-5.548452319150671754e-06	-7.847408678267847826e+00
1.630443695331657364e+04	2.386359921828452286e+02	-5.484115300800458582e-06	-7.846662460907178449e+00
1.630445869244700043e+04	2.400696233311593630e+02	-5.420916637763119248e-06	-7.845918818560581265e+00
1.630448043157742541e+04	2.415026010584732319e+02	-5.358831888236262790e-06	-7.845177729255532917e+00
1.630450217070785220e+04	2.429348684074491018e+02	-5.297837288003193387e-06	-7.844439171329741001e+00
1.630452390983827900e+04	2.443663671686697398e+02	-5.237909727811761323e-06	-7.843703123425299850e+00
1.630454564896870579e+04	2.457970378952546753e+02	-5.179026731035743488e-06	-7.842969564483030176e+00
1.630456738809913077e+04	2.472268199323942497e+02	-5.121166431655165666e-06	-7.842238473736840021e+00
1.630458912722955756e+04	2.486556514614776461e+02	-5.064307552593938044e-06	-7.841509830708295326e+00
1.630461086635998436e+04	2.500834695583166365e+02	-5.008429384454578923e-06	-7.840783615201271317e+00
1.630463260549041115e+04	2.515102102647917377e+02	-4.953511764690161589e-06	-7.840059807296661631e+00
1.630465434462083795e+04	2.529358086730905768e+02	-4.899535057253645565e-06	-7.839338387347305037e+00
1.630467608375126292e+04	2.543601990215470323e+02	-4.846480132763943700e-06	-7.838619335972914826e+00
1.630469782288168972e+04	2.557833148009590900e+02	-4.794328349226660316e-06	-7.837902634055165407e+00
1.630471956201211651e+04	2.572050888701261329e+02	-4.743061533345489140e-06	-7.837188262732884603e+00
1.630474130114254331e+04	2.586254535792442653e+02	-4.692661962457860971e-06	-7.836476203397316098e+00
1.630476304027296828e+04	2.600443408996964081e+02	-4.643112347125327485e-06	-7.835766437687484931e+00
1.630478477940339508e+04	2.614616825587000335e+02	-4.594395814406009006e-06	-7.835058947485693537e+00
1.630480651853382187e+04	2.628774101772169729e+02	-4.546495891832569891e-06	-7.834353714913072864e+00
1.630482825766424867e+04	2.642914554094897994e+02	-4.499396492115243964e-06	-7.833650722325224969e+00
1.630484999679467364e+04	2.657037500825514940e+02	-4.453081898585119307e-06	-7.832949952307987296e+00
1.630487173592510044e+04	2.671142263340559566e+02	-4.407536751388570177e-06	-7.832251387673271559e+00
1.630489347505552723e+04	2.685228167467975027e+02	-4.362746034439013451e-06	-7.831555011454935489e+00
1.630491521418595403e+04	2.699294544783310812e+02	-4.318695063127656578e-06	-7.830860806904848204e+00
1.630493695331637900e+04	2.713340733841621386e+02	-4.275369472790295271e-06	-7.830168757488917386e+00
1.630495869244680580e+04	2.727366081330588941e+02	-4.232755207922475825e-06	-7.829478846883303866e+00
1.630498043157723259e+04	2.741369943131315949e+02	-4.190838512131083973e-06	-7.828791058970606898e+00
1.630500217070765939e+04	2.755351685274407600e+02	-4.149605918805918518e-06	-7.828105377836243051e+00
1.630502390983808436e+04	2.769310684780235761e+02	-4.109044242490745626e-06	-7.827421787764799355e+00
1.630504564896851116e+04	2.783246330373686419e+02	-4.069140570929379085e-06	-7.826740273236521439e+00
1.630506738809893795e+04	2.797158023065238694e+02	-4.029882257758814108e-06	-7.826060818923854079e+00
1.630508912722936475e+04	2.811045176591865129e+02	-3.991256915817909307e-06	-7.825383409688028813e+00
1.630511086635978972e+04	2.824907217712950001e+02	-3.953252411037414474e-06	-7.824708030575783901e+00
1.630513260549021652e+04	2.838743586358179982e+02	-3.915856856874211108e-06	-7.824034666816077177e+00
1.630515434462064331e+04	2.852553735626208891e+02	-3.879058609250682727e-06	-7.823363303816918801e+00
1.630517608375107011e+04	2.866337131634687125e+02	-3.842846261958002594e-06	-7.822693927162250205e+00
