# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	2.750354055122977037e+00	-3.238470238343634650e-02	-2.583398723203378378e-01
8.321205186962828520e+03	2.754661043129475573e+00	-3.229782006337895972e-02	-2.583374113590925503e-01
8.321208654128775379e+03	2.758890481532701333e+00	-3.221283952209156448e-02	-2.583349509519844989e-01
8.321212121294722238e+03	2.763042137294249301e+00	-3.212974520147710705e-02	-2.583324910988544776e-01
8.321215588460669096e+03	2.767115781383617357e+00	-3.204852193147569167e-02	-2.583300317995433359e-01
8.321219055626615955e+03	2.771111188808125458e+00	-3.196915492441895074e-02	-2.583275730538918680e-01
8.321222522792562813e+03	2.775028138642309905e+00	-3.189162976954753453e-02	-2.583251148617412007e-01
8.321225989958509672e+03	2.778866414056879730e+00	-3.181593242768698121e-02	-2.583226572229324058e-01
8.321229457124456530e+03	2.782625802347167721e+00	-3.174204922607936491e-02	-2.583202001373062218e-01
8.321232924290403389e+03	2.786306094961108926e+00	-3.166996685336663508e-02	-2.583177436047040532e-01
8.321236391456348429e+03	2.789907087526690699e+00	-3.159967235472405100e-02	-2.583152876249666940e-01
8.321239858622295287e+03	2.793428579878918683e+00	-3.153115312713877100e-02	-2.583128321979357711e-01
8.321243325788242146e+03	2.796870376086271648e+00	-3.146439691483189638e-02	-2.583103773234524114e-01
8.321246792954189004e+03	2.800232284476606104e+00	-3.139939180482109043e-02	-2.583079230013577421e-01
8.321250260120135863e+03	2.803514117662561755e+00	-3.133612622262034464e-02	-2.583054692314932788e-01
8.321253727286082722e+03	2.806715692566421616e+00	-3.127458892807496310e-02	-2.583030160137003151e-01
8.321257194452029580e+03	2.809836830444436107e+00	-3.121476901132863926e-02	-2.583005633478202001e-01
8.321260661617976439e+03	2.812877356910597371e+00	-3.115665588892051890e-02	-2.582981112336944496e-01
8.321264128783923297e+03	2.815837101959855371e+00	-3.110023930000998388e-02	-2.582956596711646902e-01
8.321267595949870156e+03	2.818715899990785534e+00	-3.104550930272641576e-02	-2.582932086600724375e-01
8.321271063115817014e+03	2.821513589827692403e+00	-3.099245627064189240e-02	-2.582907582002594293e-01
8.321274530281763873e+03	2.824230014742114658e+00	-3.094107088936540531e-02	-2.582883082915672368e-01
8.321277997447708913e+03	2.826865022473806555e+00	-3.089134415325491684e-02	-2.582858589338374311e-01
8.321281464613655771e+03	2.829418465251093195e+00	-3.084326736224712179e-02	-2.582834101269119720e-01
8.321284931779602630e+03	2.831890199810650710e+00	-3.079683211880192284e-02	-2.582809618706326527e-01
8.321288398945549488e+03	2.834280087416708671e+00	-3.075203032496000299e-02	-2.582785141648412108e-01
8.321291866111496347e+03	2.836587993879629899e+00	-3.070885417951202401e-02	-2.582760670093796618e-01
8.321295333277443206e+03	2.838813789573924051e+00	-3.066729617527717833e-02	-2.582736204040898542e-01
8.321298800443390064e+03	2.840957349455610181e+00	-3.062734909649049778e-02	-2.582711743488139144e-01
8.321302267609336923e+03	2.843018553079010857e+00	-3.058900601629620936e-02	-2.582687288433937467e-01
8.321305734775283781e+03	2.844997284612916122e+00	-3.055226029434620488e-02	-2.582662838876714773e-01
8.321309201941230640e+03	2.846893432856112405e+00	-3.051710557450277445e-02	-2.582638394814893434e-01
8.321312669107177499e+03	2.848706891252317241e+00	-3.048353578264322364e-02	-2.582613956246894160e-01
8.321316136273124357e+03	2.850437557904462960e+00	-3.045154512456564252e-02	-2.582589523171140433e-01
8.321319603439069397e+03	2.852085335588346648e+00	-3.042112808399503529e-02	-2.582565095586053516e-01
8.321323070605016255e+03	2.853650131765670839e+00	-3.039227942068759361e-02	-2.582540673490057448e-01
8.321326537770963114e+03	2.855131858596434036e+00	-3.036499416863266618e-02	-2.582516256881575711e-01
8.321330004936909972e+03	2.856530432950669329e+00	-3.033926763435173743e-02	-2.582491845759033455e-01
8.321333472102856831e+03	2.857845776419557726e+00	-3.031509539529250036e-02	-2.582467440120855273e-01
8.321336939268803690e+03	2.859077815325883343e+00	-3.029247329831789848e-02	-2.582443039965465204e-01
8.321340406434750548e+03	2.860226480733843335e+00	-3.027139745828893655e-02	-2.582418645291287840e-01
