# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-5.003369725597430318e+00	1.398216648001844646e+02	-5.003369906484131491e+00
8.321205186962828520e+03	-5.003369253586416932e+00	1.398216370728619040e+02	-5.003369191407860406e+00
8.321208654128775379e+03	-5.003371212229057008e+00	1.398218097208034862e+02	-5.003370906986482680e+00
8.321212121294722238e+03	-5.003375601460285260e+00	1.398221827372321684e+02	-5.003375053164511144e+00
8.321215588460669096e+03	-5.003382421119312973e+00	1.398227561076246275e+02	-5.003381629790721874e+00
8.321219055626615955e+03	-5.003391670949518755e+00	1.398235298097057182e+02	-5.003390636618084919e+00
8.321222522792562813e+03	-5.003403350598639499e+00	1.398245038134588469e+02	-5.003402073303887754e+00
8.321225989958509672e+03	-5.003417459618769492e+00	1.398256780811316276e+02	-5.003415939409806334e+00
8.321229457124456530e+03	-5.003433997466206762e+00	1.398270525672191695e+02	-5.003432234401703482e+00
8.321232924290403389e+03	-5.003452963501616502e+00	1.398286272184791983e+02	-5.003450957649814512e+00
8.321236391456348429e+03	-5.003474356989985772e+00	1.398304019739278488e+02	-5.003472108428689502e+00
8.321239858622295287e+03	-5.003498177100679456e+00	1.398323767648433886e+02	-5.003495685917251912e+00
8.321243325788242146e+03	-5.003524422907497105e+00	1.398345515147719880e+02	-5.003521689198860756e+00
8.321246792954189004e+03	-5.003553093388651618e+00	1.398369261395250192e+02	-5.003550117261285735e+00
8.321250260120135863e+03	-5.003584187426876717e+00	1.398395005471869581e+02	-5.003580968996802270e+00
8.321253727286082722e+03	-5.003617703809425166e+00	1.398422746381164075e+02	-5.003614243202211043e+00
8.321257194452029580e+03	-5.003653641228140714e+00	1.398452483049508999e+02	-5.003649938578893952e+00
8.321260661617976439e+03	-5.003691998279524711e+00	1.398484214326124970e+02	-5.003688053732888719e+00
8.321264128783923297e+03	-5.003732773464714789e+00	1.398517938983047202e+02	-5.003728587174859577e+00
8.321267595949870156e+03	-5.003775965189610098e+00	1.398553655715242314e+02	-5.003771537320234053e+00
8.321271063115817014e+03	-5.003821571764912157e+00	1.398591363140613169e+02	-5.003816902489225171e+00
8.321274530281763873e+03	-5.003869591406192363e+00	1.398631059800075320e+02	-5.003864680906918494e+00
8.321277997447708913e+03	-5.003920022233990572e+00	1.398672744157607895e+02	-5.003914870703343176e+00
8.321281464613655771e+03	-5.003972862273766253e+00	1.398716414600257281e+02	-5.003967469913486177e+00
8.321284931779602630e+03	-5.004028109456112539e+00	1.398762069438218418e+02	-5.004022476477392622e+00
8.321288398945549488e+03	-5.004085761616932970e+00	1.398809706905071835e+02	-5.004079888240458907e+00
8.321291866111496347e+03	-5.004145816497266530e+00	1.398859325157574176e+02	-5.004139702953190216e+00
8.321295333277443206e+03	-5.004208271743505243e+00	1.398910922275861424e+02	-5.004201918271446559e+00
8.321298800443390064e+03	-5.004273124907496317e+00	1.398964496263502610e+02	-5.004266531756524472e+00
8.321302267609336923e+03	-5.004340373446595436e+00	1.399020045047550695e+02	-5.004333540875219200e+00
8.321305734775283781e+03	-5.004410014723841726e+00	1.399077566478679273e+02	-5.004402943000004100e+00
8.321309201941230640e+03	-5.004482046007952434e+00	1.399137058331172341e+02	-5.004474735409018216e+00
8.321312669107177499e+03	-5.004556464473549404e+00	1.399198518303091987e+02	-5.004548915286290089e+00
8.321316136273124357e+03	-5.004633267201170632e+00	1.399261944016299708e+02	-5.004625479721764414e+00
8.321319603439069397e+03	-5.004712451177403487e+00	1.399327333016537125e+02	-5.004704425711413052e+00
8.321323070605016255e+03	-5.004794013295076560e+00	1.399394682773590262e+02	-5.004785750157437541e+00
8.321326537770963114e+03	-5.004877950353288973e+00	1.399463990681298355e+02	-5.004869449868301956e+00
8.321330004936909972e+03	-5.004964259057604004e+00	1.399535254057710745e+02	-5.004955521558921205e+00
8.321333472102856831e+03	-5.005052936020113030e+00	1.399608470145124102e+02	-5.005043961850724976e+00
8.321336939268803690e+03	-5.005143977759610507e+00	1.399683636110222835e+02	-5.005134767271836260e+00
8.321340406434750548e+03	-5.005237380701729855e+00	1.399760749044169188e+02	-5.005227934257192146e+00
8.321343873600697407e+03	-5.005333141179098888e+00	1.399839805962739945e+02	-5.005323459148717902e+00
8.321347340766644265e+03	-5.005431255431422422e+00	1.399920803806371907e+02	-5.005421338195402470e+00
8.321350807932591124e+03	-5.005531719605667007e+00	1.400003739440307697e+02	-5.005521567553479656e+00
8.321354275098537983e+03	-5.005634529756245676e+00	1.400088609654736729e+02	-5.005624143286614647e+00
8.321357742264484841e+03	-5.005739681845126299e+00	1.400175411164869104e+02	-5.005729061366007038e+00
8.321361209430429881e+03	-5.005847171741974577e+00	1.400264140611057258e+02	-5.005836317670548929e+00
8.321364676596376739e+03	-5.005956995224381423e+00	1.400354794558949152e+02	-5.005945907987030985e+00
8.321368143762323598e+03	-5.006069147977968647e+00	1.400447369499586898e+02	-5.006057828010266775e+00
8.321371610928270456e+03	-5.006183625596577258e+00	1.400541861849524139e+02	-5.006172073343255313e+00
