# time(us)	tip(nm)	Fts(nN)	Xb(nm)
8.321201719796881662e+03	-2.306576400032867902e+00	3.664493525357085701e+01	-2.306576954729461448e+00
8.321205186962828520e+03	-2.306572795113376095e+00	3.664476326459022459e+01	-2.306572996708301737e+00
8.321208654128775379e+03	-2.306572721268717707e+00	3.664478891912795433e+01	-2.306572569753483126e+00
8.321212121294722238e+03	-2.306576178507507624e+00	3.664501221611341464e+01	-2.306575673887494293e+00
8.321215588460669096e+03	-2.306583166699637033e+00	3.664543314716508604e+01	-2.306582308994099328e+00
8.321219055626615955e+03	-2.306593685576229014e+00	3.664605169658845796e+01	-2.306592474818299099e+00
8.321222522792562813e+03	-2.306607734729682502e+00	3.664686784137762743e+01	-2.306606170966361002e+00
8.321225989958509672e+03	-2.306625313613678951e+00	3.664788155121623703e+01	-2.306623396905840284e+00
8.321229457124456530e+03	-2.306646421543221859e+00	3.664909278847877516e+01	-2.306644151965606238e+00
8.321232924290403389e+03	-2.306671057694623883e+00	3.665050150823005026e+01	-2.306668435335839984e+00
8.321236391456348429e+03	-2.306699221105568132e+00	3.665210765822742189e+01	-2.306696246068083767e+00
8.321239858622295287e+03	-2.306730910675152124e+00	3.665391117892350792e+01	-2.306727583075294685e+00
8.321243325788242146e+03	-2.306766125163898895e+00	3.665591200346553080e+01	-2.306762445131849137e+00
8.321246792954189004e+03	-2.306804863193824495e+00	3.665811005769857900e+01	-2.306800830873612984e+00
8.321250260120135863e+03	-2.306847123248496612e+00	3.666050526016799438e+01	-2.306842738797993952e+00
8.321253727286082722e+03	-2.306892903673097184e+00	3.666309752212210071e+01	-2.306888167264012246e+00
8.321257194452029580e+03	-2.306942202674456599e+00	3.666588674751286447e+01	-2.306937114492328966e+00
8.321260661617976439e+03	-2.306995018321152280e+00	3.666887283300052758e+01	-2.306989578565344257e+00
8.321264128783923297e+03	-2.307051348543565972e+00	3.667205566795545479e+01	-2.307045557427255034e+00
8.321267595949870156e+03	-2.307111191133976558e+00	3.667543513446209147e+01	-2.307105048884147802e+00
8.321271063115817014e+03	-2.307174543746639106e+00	3.667901110732198333e+01	-2.307168050604075926e+00
8.321274530281763873e+03	-2.307241403897870136e+00	3.668278345405722263e+01	-2.307234560117144895e+00
8.321277997447708913e+03	-2.307311768966163079e+00	3.668675203491500980e+01	-2.307304574815625564e+00
8.321281464613655771e+03	-2.307385636192271328e+00	3.669091670287119911e+01	-2.307378091954041199e+00
8.321284931779602630e+03	-2.307463002679314368e+00	3.669527730363414264e+01	-2.307455108649271391e+00
8.321288398945549488e+03	-2.307543865392890137e+00	3.669983367564907439e+01	-2.307535621880658638e+00
8.321291866111496347e+03	-2.307628221161199811e+00	3.670458565010343932e+01	-2.307619628490138908e+00
8.321295333277443206e+03	-2.307716066675169486e+00	3.670953305093157581e+01	-2.307707125182360208e+00
